respondentID,activity_year,assessment_area_number,income_group_code,agency_code,loan_type,action_taken_type,state,county,msa,partial_county_indicator,split_county_indicator,population_classification,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans,institution_name,agency,income_group,cra_level,avgSmallLoan,nWorkingLoans,amtWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj
8,2016,,103,1,4,1,51,760,40060.0,N,N,S,6,200000,0,0,0,0,0,0,0,0,6,200000,JPMorgan Chase Bank NA (OH),OCC,,,33333.333333333336,6.0,200000.0,205000.08441810604,0.0,0.0,0.0,205000.08441810604,205000.08441810604
8,2016,,104,1,4,1,51,760,40060.0,N,N,S,4,170000,0,0,0,0,0,0,0,0,4,170000,JPMorgan Chase Bank NA (OH),OCC,,,42500.0,4.0,170000.0,174250.07175539015,0.0,0.0,0.0,174250.07175539015,174250.07175539015
24,2016,,101,1,4,1,51,760,40060.0,N,N,S,40,599000,0,0,0,0,21,183000,0,0,40,599000,US BANK NA (WI),OCC,,,14975.0,40.0,599000.0,613975.2528322276,0.0,0.0,187575.07724256703,613975.2528322276,613975.2528322276
24,2016,,102,1,4,1,51,760,40060.0,N,N,S,44,471000,1,180000,0,0,26,210000,0,0,45,651000,US BANK NA (WI),OCC,,,10704.545454545454,45.0,651000.0,482775.19880463975,184500.07597629543,0.0,215250.08863901134,667275.2747809351,667275.2747809351
24,2016,,103,1,4,1,51,760,40060.0,N,N,S,19,223000,0,0,0,0,14,103000,0,0,19,223000,US BANK NA (WI),OCC,,,11736.842105263158,19.0,223000.0,228575.09412618823,0.0,0.0,105575.04347532461,228575.09412618823,228575.09412618823
24,2016,,104,1,4,1,51,760,40060.0,N,N,S,53,540000,0,0,0,0,42,389000,0,0,53,540000,US BANK NA (WI),OCC,,,10188.67924528302,53.0,540000.0,553500.2279288863,0.0,0.0,398725.16419321625,553500.2279288863,553500.2279288863
24,2016,,106,1,4,1,51,760,40060.0,N,N,S,1,5000,0,0,0,0,1,5000,0,0,1,5000,US BANK NA (WI),OCC,,,5000.0,0.0,0.0,5125.002110452651,0.0,0.0,5125.002110452651,5125.002110452651,0.0
209,2016,,101,1,4,1,51,760,40060.0,N,N,S,1,23000,0,0,0,0,0,0,0,0,1,23000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,,,23000.0,1.0,23000.0,23575.009708082194,0.0,0.0,0.0,23575.009708082194,23575.009708082194
209,2016,,102,1,4,1,51,760,40060.0,N,N,S,1,6000,0,0,0,0,0,0,0,0,1,6000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,,,6000.0,0.0,0.0,6150.002532543182,0.0,0.0,0.0,6150.002532543182,0.0
209,2016,,104,1,4,1,51,760,40060.0,N,N,S,2,23000,0,0,0,0,0,0,0,0,2,23000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,,,11500.0,2.0,23000.0,23575.009708082194,0.0,0.0,0.0,23575.009708082194,23575.009708082194
1316,2016,,101,1,4,1,51,760,40060.0,N,N,S,0,0,1,250000,0,0,0,0,0,0,1,250000,PNC BANK N.A. (PA),OCC,,,,,0.0,0.0,256250.10552263254,0.0,0.0,256250.10552263254,0.0
1316,2016,,102,1,4,1,51,760,40060.0,N,N,S,1,7000,0,0,0,0,0,0,0,0,1,7000,PNC BANK N.A. (PA),OCC,,,7000.0,0.0,0.0,7175.002954633712,0.0,0.0,0.0,7175.002954633712,0.0
1316,2016,,103,1,4,1,51,760,40060.0,N,N,S,1,7000,0,0,0,0,1,7000,0,0,1,7000,PNC BANK N.A. (PA),OCC,,,7000.0,0.0,0.0,7175.002954633712,0.0,0.0,7175.002954633712,7175.002954633712,0.0
1316,2016,,104,1,4,1,51,760,40060.0,N,N,S,4,127000,0,0,0,0,3,123000,0,0,4,127000,PNC BANK N.A. (PA),OCC,,,31750.0,4.0,127000.0,130175.05360549733,0.0,0.0,126075.05191713522,130175.05360549733,130175.05360549733
