respondentID,activity_year,assessment_area_number,income_group_code,agency_code,loan_type,action_taken_type,state,county,msa,partial_county_indicator,split_county_indicator,population_classification,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans,institution_name,agency,income_group,cra_level,avgSmallLoan,nWorkingLoans,amtWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj
15576,2017,,9,1,4,1,36,61,35614.0,N,N,L,1,10000,0,0,0,0,0,0,0,0,1,10000,STEARNS BANK N A (MN),OCC,80% to 90% of MFI,middle,10000.0,1.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0
15576,2017,,11,1,4,1,36,61,35614.0,N,N,L,3,30000,0,0,0,0,0,0,0,0,3,30000,STEARNS BANK N A (MN),OCC,100% to 110% of MFI,middle,10000.0,3.0,30000.0,30000.0,0.0,0.0,0.0,30000.0,30000.0
15576,2017,,13,1,4,1,36,61,35614.0,N,N,L,29,1047000,2,298000,2,941000,1,50000,0,0,33,2286000,STEARNS BANK N A (MN),OCC,> 120% of MFI,upper,36103.44827586207,33.0,2286000.0,1047000.0,298000.0,941000.0,50000.0,2286000.0,2286000.0
15576,2017,,14,1,4,1,36,61,35614.0,N,N,L,2,67000,0,0,0,0,0,0,0,0,2,67000,STEARNS BANK N A (MN),OCC,,unknown,33500.0,2.0,67000.0,67000.0,0.0,0.0,0.0,67000.0,67000.0
18606,2017,,13,1,4,1,36,61,35614.0,N,N,L,0,0,0,0,1,1000000,0,0,0,0,1,1000000,,OCC,> 120% of MFI,upper,,,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0
21530,2017,,13,1,4,1,36,61,35614.0,N,N,L,1,22000,0,0,0,0,0,0,0,0,1,22000,,OCC,> 120% of MFI,upper,22000.0,1.0,22000.0,22000.0,0.0,0.0,0.0,22000.0,22000.0
21530,2017,,14,1,4,1,36,61,35614.0,N,N,L,1,71000,0,0,0,0,0,0,0,0,1,71000,,OCC,,unknown,71000.0,1.0,71000.0,71000.0,0.0,0.0,0.0,71000.0,71000.0
23160,2017,,3,1,4,1,36,61,35614.0,N,N,L,15,121000,0,0,0,0,7,80000,0,0,15,121000,"Chase Bank USA, NA (DE)",OCC,20% to 30% of MFI,low,8066.666666666667,0.0,0.0,121000.0,0.0,0.0,80000.0,121000.0,0.0
23160,2017,,4,1,4,1,36,61,35614.0,N,N,L,237,2607000,0,0,0,0,115,1507000,0,0,237,2607000,"Chase Bank USA, NA (DE)",OCC,30% to 40% of MFI,low,11000.0,237.0,2607000.0,2607000.0,0.0,0.0,1507000.0,2607000.0,2607000.0
23160,2017,,5,1,4,1,36,61,35614.0,N,N,L,760,10063000,0,0,0,0,417,6522000,0,0,760,10063000,"Chase Bank USA, NA (DE)",OCC,40% to 50% of MFI,low,13240.78947368421,760.0,10063000.0,10063000.0,0.0,0.0,6522000.0,10063000.0,10063000.0
23160,2017,,6,1,4,1,36,61,35614.0,N,N,L,625,7677000,0,0,0,0,363,5159000,0,0,625,7677000,"Chase Bank USA, NA (DE)",OCC,50% to 60% of MFI,moderate,12283.2,625.0,7677000.0,7677000.0,0.0,0.0,5159000.0,7677000.0,7677000.0
23160,2017,,7,1,4,1,36,61,35614.0,N,N,L,228,2447000,0,0,0,0,146,1854000,0,0,228,2447000,"Chase Bank USA, NA (DE)",OCC,60% to 70% of MFI,moderate,10732.456140350878,228.0,2447000.0,2447000.0,0.0,0.0,1854000.0,2447000.0,2447000.0
23160,2017,,8,1,4,1,36,61,35614.0,N,N,L,201,2209000,0,0,0,0,119,1533000,0,0,201,2209000,"Chase Bank USA, NA (DE)",OCC,70% to 80% of MFI,moderate,10990.049751243781,201.0,2209000.0,2209000.0,0.0,0.0,1533000.0,2209000.0,2209000.0
23160,2017,,9,1,4,1,36,61,35614.0,N,N,L,149,1897000,0,0,0,0,100,1473000,0,0,149,1897000,"Chase Bank USA, NA (DE)",OCC,80% to 90% of MFI,middle,12731.543624161073,149.0,1897000.0,1897000.0,0.0,0.0,1473000.0,1897000.0,1897000.0
23160,2017,,10,1,4,1,36,61,35614.0,N,N,L,50,562000,0,0,0,0,31,452000,0,0,50,562000,"Chase Bank USA, NA (DE)",OCC,90% to 100% of MFI,middle,11240.0,50.0,562000.0,562000.0,0.0,0.0,452000.0,562000.0,562000.0
23160,2017,,11,1,4,1,36,61,35614.0,N,N,L,261,3228000,0,0,0,0,167,2608000,0,0,261,3228000,"Chase Bank USA, NA (DE)",OCC,100% to 110% of MFI,middle,12367.816091954022,261.0,3228000.0,3228000.0,0.0,0.0,2608000.0,3228000.0,3228000.0
23160,2017,,12,1,4,1,36,61,35614.0,N,N,L,201,2375000,0,0,0,0,127,1765000,0,0,201,2375000,"Chase Bank USA, NA (DE)",OCC,110% to 120% of MFI,middle,11815.92039800995,201.0,2375000.0,2375000.0,0.0,0.0,1765000.0,2375000.0,2375000.0
23160,2017,,13,1,4,1,36,61,35614.0,N,N,L,12166,166493000,5,1150000,0,0,6245,99751000,0,0,12171,167643000,"Chase Bank USA, NA (DE)",OCC,> 120% of MFI,upper,13685.1060332073,12171.0,167643000.0,166493000.0,1150000.0,0.0,99751000.0,167643000.0,167643000.0
23160,2017,,14,1,4,1,36,61,35614.0,N,N,L,554,8460000,0,0,0,0,248,4295000,0,0,554,8460000,"Chase Bank USA, NA (DE)",OCC,,unknown,15270.758122743682,554.0,8460000.0,8460000.0,0.0,0.0,4295000.0,8460000.0,8460000.0
23160,2017,,15,1,4,1,36,61,35614.0,N,N,L,204,2101000,0,0,0,0,47,731000,0,0,204,2101000,"Chase Bank USA, NA (DE)",OCC,,,10299.019607843138,204.0,2101000.0,2101000.0,0.0,0.0,731000.0,2101000.0,2101000.0
23216,2017,,7,1,4,1,36,61,35614.0,N,N,L,1,64000,0,0,0,0,0,0,0,0,1,64000,Barrington Bank and Trust (IL),OCC,60% to 70% of MFI,moderate,64000.0,1.0,64000.0,64000.0,0.0,0.0,0.0,64000.0,64000.0
23216,2017,,13,1,4,1,36,61,35614.0,N,N,L,10,163000,4,640000,1,576000,0,0,0,0,15,1379000,Barrington Bank and Trust (IL),OCC,> 120% of MFI,upper,16300.0,15.0,1379000.0,163000.0,640000.0,576000.0,0.0,1379000.0,1379000.0
23248,2017,,3,1,4,1,36,61,35614.0,N,N,L,1,2000,0,0,0,0,0,0,0,0,1,2000,TEXAS CAPITAL BANK (TX),OCC,20% to 30% of MFI,low,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,2000.0,0.0
23248,2017,,4,1,4,1,36,61,35614.0,N,N,L,26,269000,1,155000,0,0,11,94000,0,0,27,424000,TEXAS CAPITAL BANK (TX),OCC,30% to 40% of MFI,low,10346.153846153846,27.0,424000.0,269000.0,155000.0,0.0,94000.0,424000.0,424000.0
23248,2017,,5,1,4,1,36,61,35614.0,N,N,L,81,1439000,6,824000,1,391000,26,863000,0,0,88,2654000,TEXAS CAPITAL BANK (TX),OCC,40% to 50% of MFI,low,17765.432098765432,88.0,2654000.0,1439000.0,824000.0,391000.0,863000.0,2654000.0,2654000.0
23248,2017,,6,1,4,1,36,61,35614.0,N,N,L,107,1824000,3,563000,2,1057000,35,732000,0,0,112,3444000,TEXAS CAPITAL BANK (TX),OCC,50% to 60% of MFI,moderate,17046.728971962617,112.0,3444000.0,1824000.0,563000.0,1057000.0,732000.0,3444000.0,3444000.0
23248,2017,,7,1,4,1,36,61,35614.0,N,N,L,27,323000,1,134000,1,263000,14,147000,0,0,29,720000,TEXAS CAPITAL BANK (TX),OCC,60% to 70% of MFI,moderate,11962.962962962964,29.0,720000.0,323000.0,134000.0,263000.0,147000.0,720000.0,720000.0
23248,2017,,8,1,4,1,36,61,35614.0,N,N,L,33,322000,1,102000,2,774000,12,48000,0,0,36,1198000,TEXAS CAPITAL BANK (TX),OCC,70% to 80% of MFI,moderate,9757.575757575758,3.0,876000.0,322000.0,102000.0,774000.0,48000.0,1198000.0,876000.0
23248,2017,,9,1,4,1,36,61,35614.0,N,N,L,23,508000,2,216000,1,358000,12,372000,0,0,26,1082000,TEXAS CAPITAL BANK (TX),OCC,80% to 90% of MFI,middle,22086.956521739132,26.0,1082000.0,508000.0,216000.0,358000.0,372000.0,1082000.0,1082000.0
23248,2017,,10,1,4,1,36,61,35614.0,N,N,L,1,1000,0,0,0,0,0,0,0,0,1,1000,TEXAS CAPITAL BANK (TX),OCC,90% to 100% of MFI,middle,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0
23248,2017,,11,1,4,1,36,61,35614.0,N,N,L,32,443000,0,0,0,0,9,146000,0,0,32,443000,TEXAS CAPITAL BANK (TX),OCC,100% to 110% of MFI,middle,13843.75,32.0,443000.0,443000.0,0.0,0.0,146000.0,443000.0,443000.0
23248,2017,,12,1,4,1,36,61,35614.0,N,N,L,17,236000,1,138000,2,722000,8,376000,0,0,20,1096000,TEXAS CAPITAL BANK (TX),OCC,110% to 120% of MFI,middle,13882.35294117647,20.0,1096000.0,236000.0,138000.0,722000.0,376000.0,1096000.0,1096000.0
23248,2017,,13,1,4,1,36,61,35614.0,N,N,L,1763,29186000,95,14828000,68,31392000,627,18248000,0,0,1926,75406000,TEXAS CAPITAL BANK (TX),OCC,> 120% of MFI,upper,16554.736245036867,1926.0,75406000.0,29186000.0,14828000.0,31392000.0,18248000.0,75406000.0,75406000.0
23248,2017,,14,1,4,1,36,61,35614.0,N,N,L,102,2327000,6,1061000,2,1564000,34,1793000,0,0,110,4952000,TEXAS CAPITAL BANK (TX),OCC,,unknown,22813.725490196077,110.0,4952000.0,2327000.0,1061000.0,1564000.0,1793000.0,4952000.0,4952000.0
23253,2017,,9,1,4,1,36,61,35614.0,N,N,L,1,76000,0,0,0,0,0,0,0,0,1,76000,TCF National Bank (SD),OCC,80% to 90% of MFI,middle,76000.0,1.0,76000.0,76000.0,0.0,0.0,0.0,76000.0,76000.0
23253,2017,,13,1,4,1,36,61,35614.0,N,N,L,3,144000,1,110000,0,0,2,85000,0,0,4,254000,TCF National Bank (SD),OCC,> 120% of MFI,upper,48000.0,4.0,254000.0,144000.0,110000.0,0.0,85000.0,254000.0,254000.0
23920,2017,,13,1,4,1,36,61,35614.0,N,N,L,1,8000,0,0,0,0,1,8000,0,0,1,8000,,OCC,> 120% of MFI,upper,8000.0,0.0,0.0,8000.0,0.0,0.0,8000.0,8000.0,0.0
24466,2017,,13,1,4,1,36,61,35614.0,N,N,L,6,203000,5,801000,2,756000,0,0,0,0,13,1760000,Beverly Bank and Trust (IL),OCC,> 120% of MFI,upper,33833.333333333336,13.0,1760000.0,203000.0,801000.0,756000.0,0.0,1760000.0,1760000.0
24469,2017,,4,1,4,1,36,61,35614.0,N,N,L,0,0,0,0,1,316000,0,0,0,0,1,316000,,OCC,30% to 40% of MFI,low,,,0.0,0.0,0.0,316000.0,0.0,316000.0,0.0
24469,2017,,9,1,4,1,36,61,35614.0,N,N,L,0,0,1,175000,0,0,0,0,0,0,1,175000,,OCC,80% to 90% of MFI,middle,,,0.0,0.0,175000.0,0.0,0.0,175000.0,0.0
24469,2017,,13,1,4,1,36,61,35614.0,N,N,L,2,200000,0,0,6,3666000,3,1966000,0,0,8,3866000,,OCC,> 120% of MFI,upper,100000.0,8.0,3866000.0,200000.0,0.0,3666000.0,1966000.0,3866000.0,3866000.0
24469,2017,,14,1,4,1,36,61,35614.0,N,N,L,0,0,0,0,2,1500000,0,0,0,0,2,1500000,,OCC,,unknown,,,0.0,0.0,0.0,1500000.0,0.0,1500000.0,0.0
24571,2017,,5,1,4,1,36,61,35614.0,N,N,L,1,53000,0,0,0,0,1,53000,0,0,1,53000,"Citizens Bank, NA (RI)",OCC,40% to 50% of MFI,low,53000.0,1.0,53000.0,53000.0,0.0,0.0,53000.0,53000.0,53000.0
24571,2017,,6,1,4,1,36,61,35614.0,N,N,L,1,31000,0,0,0,0,1,31000,0,0,1,31000,"Citizens Bank, NA (RI)",OCC,50% to 60% of MFI,moderate,31000.0,1.0,31000.0,31000.0,0.0,0.0,31000.0,31000.0,31000.0
24571,2017,,13,1,4,1,36,61,35614.0,N,N,L,24,1065000,2,235000,5,3109000,20,953000,0,0,31,4409000,"Citizens Bank, NA (RI)",OCC,> 120% of MFI,upper,44375.0,31.0,4409000.0,1065000.0,235000.0,3109000.0,953000.0,4409000.0,4409000.0
