respondentID,activity_year,assessment_area_number,income_group_code,agency_code,loan_type,action_taken_type,state,county,msa,partial_county_indicator,split_county_indicator,population_classification,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans,institution_name,agency,income_group,cra_level,avgSmallLoan,nWorkingLoans,amtWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj
13684,2017,,102,1,4,1,29,510,41180.0,N,N,S,0,0,0,0,1,640000,0,0,0,0,1,640000,,OCC,,,,,0.0,0.0,0.0,640000.0,0.0,640000.0,0.0
13688,2017,,101,1,4,1,29,510,41180.0,N,N,S,9,60000,0,0,0,0,2,6000,0,0,9,60000,"Capital One, N.A. (VA)",OCC,,,6666.666666666667,0.0,0.0,60000.0,0.0,0.0,6000.0,60000.0,0.0
13688,2017,,102,1,4,1,29,510,41180.0,N,N,S,5,14000,0,0,0,0,2,6000,0,0,5,14000,"Capital One, N.A. (VA)",OCC,,,2800.0,0.0,0.0,14000.0,0.0,0.0,6000.0,14000.0,0.0
13688,2017,,103,1,4,1,29,510,41180.0,N,N,S,7,50000,0,0,0,0,2,20000,0,0,7,50000,"Capital One, N.A. (VA)",OCC,,,7142.857142857143,0.0,0.0,50000.0,0.0,0.0,20000.0,50000.0,0.0
13688,2017,,104,1,4,1,29,510,41180.0,N,N,S,5,24000,0,0,5,2978000,0,0,0,0,10,3002000,"Capital One, N.A. (VA)",OCC,,,4800.0,5.0,2978000.0,24000.0,0.0,2978000.0,0.0,3002000.0,2978000.0
13688,2017,,106,1,4,1,29,510,41180.0,N,N,S,1,4000,0,0,0,0,0,0,0,0,1,4000,"Capital One, N.A. (VA)",OCC,,,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,4000.0,0.0
14761,2017,,101,1,4,1,29,510,41180.0,N,N,S,0,0,0,0,1,491000,0,0,0,0,1,491000,,OCC,,,,,0.0,0.0,0.0,491000.0,0.0,491000.0,0.0
15576,2017,,101,1,4,1,29,510,41180.0,N,N,S,1,52000,0,0,0,0,0,0,0,0,1,52000,STEARNS BANK N A (MN),OCC,,,52000.0,1.0,52000.0,52000.0,0.0,0.0,0.0,52000.0,52000.0
15576,2017,,103,1,4,1,29,510,41180.0,N,N,S,1,21000,1,200000,0,0,0,0,0,0,2,221000,STEARNS BANK N A (MN),OCC,,,21000.0,2.0,221000.0,21000.0,200000.0,0.0,0.0,221000.0,221000.0
23160,2017,,101,1,4,1,29,510,41180.0,N,N,S,73,799000,0,0,0,0,26,422000,0,0,73,799000,"Chase Bank USA, NA (DE)",OCC,,,10945.205479452055,73.0,799000.0,799000.0,0.0,0.0,422000.0,799000.0,799000.0
23160,2017,,102,1,4,1,29,510,41180.0,N,N,S,89,842000,0,0,0,0,32,365000,0,0,89,842000,"Chase Bank USA, NA (DE)",OCC,,,9460.67415730337,0.0,0.0,842000.0,0.0,0.0,365000.0,842000.0,0.0
23160,2017,,103,1,4,1,29,510,41180.0,N,N,S,219,2147000,0,0,0,0,130,1394000,0,0,219,2147000,"Chase Bank USA, NA (DE)",OCC,,,9803.65296803653,0.0,0.0,2147000.0,0.0,0.0,1394000.0,2147000.0,0.0
23160,2017,,104,1,4,1,29,510,41180.0,N,N,S,142,1260000,0,0,0,0,89,863000,0,0,142,1260000,"Chase Bank USA, NA (DE)",OCC,,,8873.239436619719,0.0,0.0,1260000.0,0.0,0.0,863000.0,1260000.0,0.0
23160,2017,,105,1,4,1,29,510,41180.0,N,N,S,13,95000,0,0,0,0,3,48000,0,0,13,95000,"Chase Bank USA, NA (DE)",OCC,,,7307.692307692308,0.0,0.0,95000.0,0.0,0.0,48000.0,95000.0,0.0
23160,2017,,106,1,4,1,29,510,41180.0,N,N,S,7,61000,0,0,0,0,2,27000,0,0,7,61000,"Chase Bank USA, NA (DE)",OCC,,,8714.285714285714,0.0,0.0,61000.0,0.0,0.0,27000.0,61000.0,0.0
23248,2017,,101,1,4,1,29,510,41180.0,N,N,S,23,316000,1,111000,0,0,5,141000,0,0,24,427000,TEXAS CAPITAL BANK (TX),OCC,,,13739.130434782608,24.0,427000.0,316000.0,111000.0,0.0,141000.0,427000.0,427000.0
23248,2017,,102,1,4,1,29,510,41180.0,N,N,S,31,500000,2,348000,0,0,9,136000,0,0,33,848000,TEXAS CAPITAL BANK (TX),OCC,,,16129.032258064517,33.0,848000.0,500000.0,348000.0,0.0,136000.0,848000.0,848000.0
23248,2017,,103,1,4,1,29,510,41180.0,N,N,S,37,451000,4,633000,1,528000,20,683000,0,0,42,1612000,TEXAS CAPITAL BANK (TX),OCC,,,12189.18918918919,42.0,1612000.0,451000.0,633000.0,528000.0,683000.0,1612000.0,1612000.0
23248,2017,,104,1,4,1,29,510,41180.0,N,N,S,20,247000,0,0,1,282000,4,18000,0,0,21,529000,TEXAS CAPITAL BANK (TX),OCC,,,12350.0,21.0,529000.0,247000.0,0.0,282000.0,18000.0,529000.0,529000.0
23248,2017,,105,1,4,1,29,510,41180.0,N,N,S,10,165000,0,0,1,314000,1,9000,0,0,11,479000,TEXAS CAPITAL BANK (TX),OCC,,,16500.0,11.0,479000.0,165000.0,0.0,314000.0,9000.0,479000.0,479000.0
23253,2017,,102,1,4,1,29,510,41180.0,N,N,S,1,64000,1,143000,0,0,1,143000,0,0,2,207000,TCF National Bank (SD),OCC,,,64000.0,2.0,207000.0,64000.0,143000.0,0.0,143000.0,207000.0,207000.0
23253,2017,,103,1,4,1,29,510,41180.0,N,N,S,3,175000,1,103000,0,0,1,103000,0,0,4,278000,TCF National Bank (SD),OCC,,,58333.333333333336,4.0,278000.0,175000.0,103000.0,0.0,103000.0,278000.0,278000.0
23253,2017,,105,1,4,1,29,510,41180.0,N,N,S,0,0,1,110000,0,0,0,0,0,0,1,110000,TCF National Bank (SD),OCC,,,,,0.0,0.0,110000.0,0.0,0.0,110000.0,0.0
24522,2017,,101,1,4,1,29,510,41180.0,N,N,S,3,90000,0,0,0,0,0,0,0,0,3,90000,"HSBC BANK, NA (VA)",OCC,,,30000.0,3.0,90000.0,90000.0,0.0,0.0,0.0,90000.0,90000.0
24571,2017,,101,1,4,1,29,510,41180.0,N,N,S,5,180000,0,0,0,0,5,180000,0,0,5,180000,"Citizens Bank, NA (RI)",OCC,,,36000.0,5.0,180000.0,180000.0,0.0,0.0,180000.0,180000.0,180000.0
24571,2017,,102,1,4,1,29,510,41180.0,N,N,S,5,170000,0,0,0,0,5,170000,0,0,5,170000,"Citizens Bank, NA (RI)",OCC,,,34000.0,5.0,170000.0,170000.0,0.0,0.0,170000.0,170000.0,170000.0
24571,2017,,103,1,4,1,29,510,41180.0,N,N,S,2,88000,0,0,0,0,2,88000,0,0,2,88000,"Citizens Bank, NA (RI)",OCC,,,44000.0,2.0,88000.0,88000.0,0.0,0.0,88000.0,88000.0,88000.0
24571,2017,,104,1,4,1,29,510,41180.0,N,N,S,1,41000,0,0,0,0,1,41000,0,0,1,41000,"Citizens Bank, NA (RI)",OCC,,,41000.0,1.0,41000.0,41000.0,0.0,0.0,41000.0,41000.0,41000.0
24571,2017,,105,1,4,1,29,510,41180.0,N,N,S,1,31000,0,0,0,0,1,31000,0,0,1,31000,"Citizens Bank, NA (RI)",OCC,,,31000.0,1.0,31000.0,31000.0,0.0,0.0,31000.0,31000.0,31000.0
24828,2017,,101,1,4,1,29,510,41180.0,N,N,S,87,646000,0,0,0,0,45,214000,0,0,87,646000,"Capital One Bank (USA), N.A. (VA)",OCC,,,7425.287356321839,0.0,0.0,646000.0,0.0,0.0,214000.0,646000.0,0.0
24828,2017,,102,1,4,1,29,510,41180.0,N,N,S,85,739000,0,0,0,0,41,264000,0,0,85,739000,"Capital One Bank (USA), N.A. (VA)",OCC,,,8694.117647058823,0.0,0.0,739000.0,0.0,0.0,264000.0,739000.0,0.0
24828,2017,,103,1,4,1,29,510,41180.0,N,N,S,110,931000,0,0,0,0,76,614000,0,0,110,931000,"Capital One Bank (USA), N.A. (VA)",OCC,,,8463.636363636364,0.0,0.0,931000.0,0.0,0.0,614000.0,931000.0,0.0
24828,2017,,104,1,4,1,29,510,41180.0,N,N,S,58,515000,0,0,0,0,32,272000,0,0,58,515000,"Capital One Bank (USA), N.A. (VA)",OCC,,,8879.310344827587,0.0,0.0,515000.0,0.0,0.0,272000.0,515000.0,0.0
24828,2017,,105,1,4,1,29,510,41180.0,N,N,S,11,109000,0,0,0,0,6,54000,0,0,11,109000,"Capital One Bank (USA), N.A. (VA)",OCC,,,9909.09090909091,0.0,0.0,109000.0,0.0,0.0,54000.0,109000.0,0.0
25022,2017,,101,1,4,1,29,510,41180.0,N,N,S,4,247000,0,0,0,0,3,215000,0,0,4,247000,,OCC,,,61750.0,4.0,247000.0,247000.0,0.0,0.0,215000.0,247000.0,247000.0
25022,2017,,103,1,4,1,29,510,41180.0,N,N,S,2,120000,0,0,0,0,0,0,0,0,2,120000,,OCC,,,60000.0,2.0,120000.0,120000.0,0.0,0.0,0.0,120000.0,120000.0
25079,2017,,101,1,4,1,29,510,41180.0,N,N,S,2,46000,1,140000,0,0,0,0,0,0,3,186000,,OCC,,,23000.0,3.0,186000.0,46000.0,140000.0,0.0,0.0,186000.0,186000.0
25079,2017,,102,1,4,1,29,510,41180.0,N,N,S,2,33000,0,0,0,0,0,0,0,0,2,33000,,OCC,,,16500.0,2.0,33000.0,33000.0,0.0,0.0,0.0,33000.0,33000.0
25079,2017,,103,1,4,1,29,510,41180.0,N,N,S,1,2000,1,114000,0,0,0,0,0,0,2,116000,,OCC,,,2000.0,1.0,114000.0,2000.0,114000.0,0.0,0.0,116000.0,114000.0
25079,2017,,105,1,4,1,29,510,41180.0,N,N,S,1,3000,0,0,0,0,0,0,0,0,1,3000,,OCC,,,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,3000.0,0.0
25093,2017,,104,1,4,1,29,510,41180.0,N,N,S,0,0,0,0,1,455000,1,455000,0,0,1,455000,,OCC,,,,,0.0,0.0,0.0,455000.0,455000.0,455000.0,0.0
25149,2017,,101,1,4,1,29,510,41180.0,N,N,S,72,1106000,0,0,1,285000,0,0,0,0,73,1391000,,OCC,,,15361.111111111111,73.0,1391000.0,1106000.0,0.0,285000.0,0.0,1391000.0,1391000.0
25149,2017,,102,1,4,1,29,510,41180.0,N,N,S,64,870000,1,132000,0,0,0,0,0,0,65,1002000,,OCC,,,13593.75,65.0,1002000.0,870000.0,132000.0,0.0,0.0,1002000.0,1002000.0
25149,2017,,103,1,4,1,29,510,41180.0,N,N,S,52,615000,0,0,1,432000,0,0,0,0,53,1047000,,OCC,,,11826.923076923076,53.0,1047000.0,615000.0,0.0,432000.0,0.0,1047000.0,1047000.0
25149,2017,,104,1,4,1,29,510,41180.0,N,N,S,30,296000,0,0,0,0,0,0,0,0,30,296000,,OCC,,,9866.666666666666,0.0,0.0,296000.0,0.0,0.0,0.0,296000.0,0.0
25149,2017,,105,1,4,1,29,510,41180.0,N,N,S,3,15000,0,0,0,0,0,0,0,0,3,15000,,OCC,,,5000.0,0.0,0.0,15000.0,0.0,0.0,0.0,15000.0,0.0
705902,2017,,101,1,4,1,29,510,41180.0,N,N,S,12,130000,0,0,0,0,0,0,0,0,12,130000,MetaBank (IA),OCC,,,10833.333333333334,12.0,130000.0,130000.0,0.0,0.0,0.0,130000.0,130000.0
705902,2017,,102,1,4,1,29,510,41180.0,N,N,S,9,42000,0,0,0,0,0,0,0,0,9,42000,MetaBank (IA),OCC,,,4666.666666666667,0.0,0.0,42000.0,0.0,0.0,0.0,42000.0,0.0
705902,2017,,103,1,4,1,29,510,41180.0,N,N,S,7,68000,0,0,0,0,0,0,0,0,7,68000,MetaBank (IA),OCC,,,9714.285714285714,0.0,0.0,68000.0,0.0,0.0,0.0,68000.0,0.0
705902,2017,,104,1,4,1,29,510,41180.0,N,N,S,5,70000,0,0,0,0,0,0,0,0,5,70000,MetaBank (IA),OCC,,,14000.0,5.0,70000.0,70000.0,0.0,0.0,0.0,70000.0,70000.0
705902,2017,,105,1,4,1,29,510,41180.0,N,N,S,1,7000,0,0,0,0,0,0,0,0,1,7000,MetaBank (IA),OCC,,,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,7000.0,0.0
714640,2017,,103,1,4,1,29,510,41180.0,N,N,S,2,30000,0,0,1,668000,3,698000,0,0,3,698000,State Farm Bank (IL),OCC,,,15000.0,3.0,698000.0,30000.0,0.0,668000.0,698000.0,698000.0,698000.0
715044,2017,,101,1,4,1,29,510,41180.0,N,N,S,78,172000,0,0,0,0,0,0,0,0,78,172000,Synchrony Bank (UT),OCC,,,2205.128205128205,0.0,0.0,172000.0,0.0,0.0,0.0,172000.0,0.0
715044,2017,,102,1,4,1,29,510,41180.0,N,N,S,54,151000,0,0,0,0,0,0,0,0,54,151000,Synchrony Bank (UT),OCC,,,2796.296296296296,0.0,0.0,151000.0,0.0,0.0,0.0,151000.0,0.0
715044,2017,,103,1,4,1,29,510,41180.0,N,N,S,64,232000,0,0,0,0,0,0,0,0,64,232000,Synchrony Bank (UT),OCC,,,3625.0,0.0,0.0,232000.0,0.0,0.0,0.0,232000.0,0.0
715044,2017,,104,1,4,1,29,510,41180.0,N,N,S,29,88000,0,0,0,0,0,0,0,0,29,88000,Synchrony Bank (UT),OCC,,,3034.4827586206898,0.0,0.0,88000.0,0.0,0.0,0.0,88000.0,0.0
715044,2017,,105,1,4,1,29,510,41180.0,N,N,S,6,12000,0,0,0,0,0,0,0,0,6,12000,Synchrony Bank (UT),OCC,,,2000.0,0.0,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0
715648,2017,,101,1,4,1,29,510,41180.0,N,N,S,163,1632000,2,327000,1,426000,79,865000,0,0,166,2385000,"American Express, FSB (UT)",OCC,,,10012.269938650306,0.0,0.0,1632000.0,327000.0,426000.0,865000.0,2385000.0,0.0
715648,2017,,102,1,4,1,29,510,41180.0,N,N,S,202,2260000,2,356000,2,1000000,90,848000,0,0,206,3616000,"American Express, FSB (UT)",OCC,,,11188.118811881188,0.0,0.0,2260000.0,356000.0,1000000.0,848000.0,3616000.0,0.0
715648,2017,,103,1,4,1,29,510,41180.0,N,N,S,255,2555000,7,1001000,2,647000,112,1087000,0,0,264,4203000,"American Express, FSB (UT)",OCC,,,10019.607843137255,0.0,0.0,2555000.0,1001000.0,647000.0,1087000.0,4203000.0,0.0
715648,2017,,104,1,4,1,29,510,41180.0,N,N,S,208,1815000,1,141000,1,550000,107,961000,0,0,210,2506000,"American Express, FSB (UT)",OCC,,,8725.961538461539,0.0,0.0,1815000.0,141000.0,550000.0,961000.0,2506000.0,0.0
715648,2017,,105,1,4,1,29,510,41180.0,N,N,S,30,180000,1,145000,0,0,11,46000,0,0,31,325000,"American Express, FSB (UT)",OCC,,,6000.0,0.0,0.0,180000.0,145000.0,0.0,46000.0,325000.0,0.0
715648,2017,,106,1,4,1,29,510,41180.0,N,N,S,4,50000,0,0,0,0,1,2000,0,0,4,50000,"American Express, FSB (UT)",OCC,,,12500.0,0.0,0.0,50000.0,0.0,0.0,2000.0,50000.0,0.0
715685,2017,,103,1,4,1,29,510,41180.0,N,N,S,2,25000,0,0,0,0,0,0,0,0,2,25000,"John Deere Financial, f.s.b. (WI)",OCC,,,12500.0,2.0,25000.0,25000.0,0.0,0.0,0.0,25000.0,25000.0
716456,2017,,101,1,4,1,29,510,41180.0,N,N,S,1,26000,0,0,0,0,1,26000,0,0,1,26000,Bofi Federal Bank (CA),OCC,,,26000.0,1.0,26000.0,26000.0,0.0,0.0,26000.0,26000.0,26000.0
716456,2017,,104,1,4,1,29,510,41180.0,N,N,S,1,18000,0,0,0,0,1,18000,0,0,1,18000,Bofi Federal Bank (CA),OCC,,,18000.0,1.0,18000.0,18000.0,0.0,0.0,18000.0,18000.0,18000.0
299046,2017,,101,2,4,1,29,510,41180.0,N,N,S,0,0,0,0,2,840000,0,0,0,0,2,840000,,FRS,,,,,0.0,0.0,0.0,840000.0,0.0,840000.0,0.0
299046,2017,,103,2,4,1,29,510,41180.0,N,N,S,1,10000,0,0,0,0,1,10000,0,0,1,10000,,FRS,,,10000.0,1.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0
637451,2017,,102,2,4,1,29,510,41180.0,N,N,S,0,0,0,0,1,750000,0,0,0,0,1,750000,PLAINSCAPITAL BANK (TX),FRS,,,,,0.0,0.0,0.0,750000.0,0.0,750000.0,0.0
723112,2017,,101,2,4,1,29,510,41180.0,N,N,S,0,0,0,0,5,4250000,0,0,0,0,5,4250000,,FRS,,,,,0.0,0.0,0.0,4250000.0,0.0,4250000.0,0.0
802866,2017,,102,2,4,1,29,510,41180.0,N,N,S,3,90000,0,0,0,0,1,35000,0,0,3,90000,Silicon Valley Bank (CA),FRS,,,30000.0,3.0,90000.0,90000.0,0.0,0.0,35000.0,90000.0,90000.0
802866,2017,,103,2,4,1,29,510,41180.0,N,N,S,3,64000,0,0,0,0,0,0,0,0,3,64000,Silicon Valley Bank (CA),FRS,,,21333.333333333332,3.0,64000.0,64000.0,0.0,0.0,0.0,64000.0,64000.0
853952,2017,,101,2,4,1,29,510,41180.0,N,N,S,1,41000,0,0,0,0,1,41000,0,0,1,41000,,FRS,,,41000.0,1.0,41000.0,41000.0,0.0,0.0,41000.0,41000.0,41000.0
853952,2017,,104,2,4,1,29,510,41180.0,N,N,S,2,90000,2,382000,2,1153000,4,1285000,0,0,6,1625000,,FRS,,,45000.0,6.0,1625000.0,90000.0,382000.0,1153000.0,1285000.0,1625000.0,1625000.0
991340,2017,,101,2,4,1,29,510,41180.0,N,N,S,1,28000,0,0,0,0,0,0,0,0,1,28000,,FRS,,,28000.0,1.0,28000.0,28000.0,0.0,0.0,0.0,28000.0,28000.0
3635533,2017,,103,2,4,1,29,510,41180.0,N,N,S,1,50000,0,0,0,0,1,50000,0,0,1,50000,,FRS,,,50000.0,1.0,50000.0,50000.0,0.0,0.0,50000.0,50000.0,50000.0
3514,2017,,101,3,4,1,29,510,41180.0,N,N,S,1,56000,0,0,1,321000,0,0,0,0,2,377000,Bank of the West (CA),FDIC,,,56000.0,2.0,377000.0,56000.0,0.0,321000.0,0.0,377000.0,377000.0
3514,2017,,102,3,4,1,29,510,41180.0,N,N,S,0,0,1,173000,0,0,1,173000,0,0,1,173000,Bank of the West (CA),FDIC,,,,,0.0,0.0,173000.0,0.0,173000.0,173000.0,0.0
3514,2017,,103,3,4,1,29,510,41180.0,N,N,S,2,101000,0,0,0,0,0,0,0,0,2,101000,Bank of the West (CA),FDIC,,,50500.0,2.0,101000.0,101000.0,0.0,0.0,0.0,101000.0,101000.0
9846,2017,,102,3,4,1,29,510,41180.0,N,N,S,6,49000,0,0,0,0,6,49000,0,0,6,49000,,FDIC,,,8166.666666666667,0.0,0.0,49000.0,0.0,0.0,49000.0,49000.0,0.0
9846,2017,,103,3,4,1,29,510,41180.0,N,N,S,2,15000,0,0,0,0,2,15000,0,0,2,15000,,FDIC,,,7500.0,0.0,0.0,15000.0,0.0,0.0,15000.0,15000.0,0.0
9846,2017,,104,3,4,1,29,510,41180.0,N,N,S,1,7000,0,0,0,0,1,7000,0,0,1,7000,,FDIC,,,7000.0,0.0,0.0,7000.0,0.0,0.0,7000.0,7000.0,0.0
9846,2017,,105,3,4,1,29,510,41180.0,N,N,S,1,8000,0,0,0,0,1,8000,0,0,1,8000,,FDIC,,,8000.0,0.0,0.0,8000.0,0.0,0.0,8000.0,8000.0,0.0
10619,2017,,102,3,4,1,29,510,41180.0,N,N,S,0,0,1,200000,0,0,1,200000,0,0,1,200000,,FDIC,,,,,0.0,0.0,200000.0,0.0,200000.0,200000.0,0.0
15229,2017,,103,3,4,1,29,510,41180.0,N,N,S,1,50000,0,0,1,350000,0,0,0,0,2,400000,,FDIC,,,50000.0,2.0,400000.0,50000.0,0.0,350000.0,0.0,400000.0,400000.0
15289,2017,,103,3,4,1,29,510,41180.0,N,N,S,0,0,1,150000,1,960000,2,1110000,0,0,2,1110000,,FDIC,,,,,0.0,0.0,150000.0,960000.0,1110000.0,1110000.0,0.0
17323,2017,,102,3,4,1,29,510,41180.0,N,N,S,1,45000,0,0,0,0,1,45000,0,0,1,45000,,FDIC,,,45000.0,1.0,45000.0,45000.0,0.0,0.0,45000.0,45000.0,45000.0
