respondentID,activity_year,assessment_area_number,income_group_code,agency_code,loan_type,action_taken_type,state,county,msa,partial_county_indicator,split_county_indicator,population_classification,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans,institution_name,agency,income_group,cra_level,avgSmallLoan,nWorkingLoans,amtWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj
209,2017,,4,1,4,1,42,101,37964.0,N,N,L,2,22000,0,0,0,0,1,8000,0,0,2,22000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,30% to 40% of MFI,low,11000.0,2.0,22000.0,22000.0,0.0,0.0,8000.0,22000.0,22000.0
209,2017,,5,1,4,1,42,101,37964.0,N,N,L,1,10000,0,0,0,0,0,0,0,0,1,10000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,40% to 50% of MFI,low,10000.0,1.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0
209,2017,,6,1,4,1,42,101,37964.0,N,N,L,6,84000,0,0,0,0,1,17000,0,0,6,84000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,50% to 60% of MFI,moderate,14000.0,6.0,84000.0,84000.0,0.0,0.0,17000.0,84000.0,84000.0
209,2017,,7,1,4,1,42,101,37964.0,N,N,L,5,43000,0,0,0,0,0,0,0,0,5,43000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,60% to 70% of MFI,moderate,8600.0,0.0,0.0,43000.0,0.0,0.0,0.0,43000.0,0.0
209,2017,,8,1,4,1,42,101,37964.0,N,N,L,5,57000,0,0,0,0,0,0,0,0,5,57000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,70% to 80% of MFI,moderate,11400.0,5.0,57000.0,57000.0,0.0,0.0,0.0,57000.0,57000.0
209,2017,,9,1,4,1,42,101,37964.0,N,N,L,7,39000,0,0,0,0,1,5000,0,0,7,39000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,80% to 90% of MFI,middle,5571.428571428572,0.0,0.0,39000.0,0.0,0.0,5000.0,39000.0,0.0
209,2017,,10,1,4,1,42,101,37964.0,N,N,L,2,36000,0,0,0,0,0,0,0,0,2,36000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,90% to 100% of MFI,middle,18000.0,2.0,36000.0,36000.0,0.0,0.0,0.0,36000.0,36000.0
209,2017,,11,1,4,1,42,101,37964.0,N,N,L,6,43000,0,0,0,0,1,4000,0,0,6,43000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,100% to 110% of MFI,middle,7166.666666666667,0.0,0.0,43000.0,0.0,0.0,4000.0,43000.0,0.0
209,2017,,12,1,4,1,42,101,37964.0,N,N,L,2,18000,0,0,0,0,0,0,0,0,2,18000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,110% to 120% of MFI,middle,9000.0,0.0,0.0,18000.0,0.0,0.0,0.0,18000.0,0.0
209,2017,,13,1,4,1,42,101,37964.0,N,N,L,12,112000,0,0,0,0,1,8000,0,0,12,112000,FIRST NATIONAL BANK OF OMAHA (NE),OCC,> 120% of MFI,upper,9333.333333333334,0.0,0.0,112000.0,0.0,0.0,8000.0,112000.0,0.0
1461,2017,,3,1,4,1,42,101,37964.0,N,N,L,31,149000,0,0,0,0,26,87000,0,0,31,149000,"CITIBANK, N.A. (NY)",OCC,20% to 30% of MFI,low,4806.451612903225,0.0,0.0,149000.0,0.0,0.0,87000.0,149000.0,0.0
