census_tract,activity_year,loan_type,action_taken_type,state,county,msa,split_county_indicator,population_classification,income_group_code,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,income_group,cra_level,nLoans,amtLoans,avgSmallLoan,nWorkingLoans,amtWorkingLoans,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,nLoans1_per_totaljob,amtLoans1_per_totaljob,nLoans100k_per_totaljob,amtLoans100k_per_totaljob,nLoans250k_per_totaljob,amtLoans250k_per_totaljob,nLoansToSmallest_per_totaljob,amtLoansToSmallest_per_totaljob,nLoans_per_totaljob,amtLoans_per_totaljob,nWorkingLoans_per_totaljob,amtWorkingLoans_per_totaljob,nLoans1_per_sbjob,amtLoans1_per_sbjob,nLoans100k_per_sbjob,amtLoans100k_per_sbjob,nLoans250k_per_sbjob,amtLoans250k_per_sbjob,nLoansToSmallest_per_sbjob,amtLoansToSmallest_per_sbjob,nLoans_per_sbjob,amtLoans_per_sbjob,nWorkingLoans_per_sbjob,amtWorkingLoans_per_sbjob,GEOID,STUSAB,LOGRECNO,pop_total,B11001_001,pop_white,pop_black,white_householder,black_householder,owner_occ_housing_units,mfi,female_householder,unemployed_16plus,poverty_past_12_months,median_home_value,median_year_built,labor_force_16plus,poverty_status_known,pop_total_err,B11001_001_err,pop_white_err,pop_black_err,black_householder_err,white_householder_err,owner_occ_housing_units_err,mfi_err,female_householder_err,unemployed_16plus_err,poverty_past_12_months_err,median_home_value_err,median_year_built_err,labor_force_16plus_err,poverty_status_known_err,Geography Name,hs_grad_25plus,total_householders,pop_25plus,hs_grad_25plus_serr,pop_25plus_serr,total_householders_serr,pct_white,pct_black,pct_white_householders,pct_black_householders,pct_female_householders,pct_hs_grad,pct_unemployed,pct_white_serr,pct_black_serr,pct_white_householders_serr,pct_black_householders_serr,pct_female_householders_serr,pct_hs_grad_serr,pct_unemployed_serr,pct_poverty_serr,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj,mfi_adj,median_home_value_adj,amtLoans1_per_totaljob_adj,amtLoans100k_per_totaljob_adj,amtLoans250k_per_totaljob_adj,amtLoansToSmallest_per_totaljob_adj,amtLoans_per_totaljob_adj,amtWorkingLoans_per_totaljob_adj,amtLoans1_per_sbjob_adj,amtLoans100k_per_sbjob_adj,amtLoans250k_per_sbjob_adj,amtLoansToSmallest_per_sbjob_adj,amtLoans_per_sbjob_adj,amtWorkingLoans_per_sbjob_adj,CSA2010
1402.0,2011,4,1,24,510,12580.0,N,L,3,9,103000,0,0,0,0,6,84000,20% to 30% of MFI,low,9,103000,11444.444444444445,9.0,103000.0,14220.0,2488.0,8132.0,3600.0,2492.0,7848.0,3880.0,0.0,0.0,0.0,0.0,0.0,16.0,664.0,0.0,0.0,0.0,208.0,32.0,0.0,136.0,7444.0,4608.0,48.0,208.0,816.0,40.0,6544.0,6996.0,32.0,488.0,16.0,144.0,13892.0,328.0,1408.0,3200.0,4004.0,3120.0,3456.0,10764.0,10.0,9.0,2.0,11.0,854.0,75.0,0.0,254.0,467.0,90.0,0.0006329113924050633,7.243319268635724,0.0,0.0,0.0,0.0,0.0004219409282700422,5.9071729957805905,0.0006329113924050633,7.243319268635724,0.0006329113924050633,7.243319268635724,0.12,1373.3333333333333,0.0,0.0,0.0,0.0,0.08,1120.0,0.12,1373.3333333333333,0.12,1373.3333333333333,14000US24510140200,md,5591.0,2653.0,889.0,173.0,2471.0,96.0,784.0,80.0,14702.0,402.0,206.0,1617.0,77700.0,1939.0,796.0,2629.0,331.0,119.0,129.0,345.0,78.0,117.0,33.0,5136.0,90.0,114.0,411.0,89539.0,,211.0,336.0,"Census Tract 1402, Baltimore city, Maryland",812.0,889.0,1275.0,174.43525103279745,201.35533596915405,93.89490199933681,0.0652091971353185,0.9313984168865436,0.10798650168728909,0.8818897637795275,0.45219347581552305,0.6368627450980392,0.6150627615062761,0.029142084205972398,0.03548346220896593,0.07970420338576464,0.07970420338576464,0.07970420338576464,0.056380394890853794,0.12652015466085514,0.08214746595671259,113577.67808085443,0.0,0.0,92626.45591059973,113577.67808085443,113577.67808085443,16211.835176162347,85679.47171730475,7.987178486698624,0.0,0.0,6.513815464880431,7.987178486698624,7.987178486698624,1514.369041078059,0.0,0.0,1235.0194121413297,1514.369041078059,1514.369041078059,Upton/Druid Heights
1402.0,2012,4,1,24,510,12580.0,N,L,2,7,20000,0,0,0,0,3,13000,10% to 20% of MFI,low,7,20000,2857.1428571428573,0.0,0.0,15916.0,3392.0,8580.0,3944.0,3068.0,8624.0,4224.0,0.0,0.0,0.0,0.0,0.0,48.0,1048.0,0.0,0.0,16.0,304.0,96.0,0.0,48.0,8148.0,4328.0,64.0,208.0,1560.0,48.0,7744.0,7260.0,48.0,688.0,16.0,160.0,15564.0,352.0,1800.0,3308.0,4168.0,3248.0,4264.0,11652.0,23.0,5.0,14.0,19.0,932.0,139.0,0.0,17.0,178.0,659.0,0.00043980899723548633,1.2565971349585323,0.0,0.0,0.0,0.0,0.00018848957024377984,0.816788137723046,0.00043980899723548633,1.2565971349585323,0.0,0.0,0.050359712230215826,143.88489208633092,0.0,0.0,0.0,0.0,0.02158273381294964,93.5251798561151,0.050359712230215826,143.88489208633092,0.0,0.0,14000US24510140200,md,5588.0,2719.0,885.0,139.0,2580.0,70.0,815.0,106.0,15944.0,465.0,198.0,1792.0,116700.0,1939.0,795.0,2702.0,426.0,112.0,108.0,443.0,59.0,108.0,47.0,2962.0,82.0,114.0,469.0,173764.0,,192.0,422.0,"Census Tract 1402, Baltimore city, Maryland",758.0,885.0,1327.0,123.00532941756303,185.9357744788237,88.20457118534082,0.05112173593232806,0.948878264067672,0.07909604519774012,0.9209039548022598,0.5254237288135594,0.5712132629992465,0.6632124352331606,0.02365018779544833,0.040524293760604395,0.07402979382066617,0.07402979382066617,0.07402979382066617,0.02842441157993908,0.0866585636635337,0.08466956606695861,21427.128140648096,0.0,0.0,13927.633291421263,21427.128140648096,0.0,17081.706553724664,125027.29270068165,1.346263391596387,0.0,0.0,0.8750712045376516,1.346263391596387,0.0,154.1520010118568,0.0,0.0,100.19880065770693,154.1520010118568,0.0,Upton/Druid Heights
1402.0,2013,4,1,24,510,12580.0,N,L,2,11,36000,0,0,0,0,9,34000,10% to 20% of MFI,low,11,36000,3272.7272727272725,0.0,0.0,16164.0,3648.0,8652.0,3864.0,3024.0,8840.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,32.0,0.0,128.0,32.0,0.0,96.0,9356.0,4944.0,344.0,152.0,80.0,0.0,8028.0,7304.0,64.0,560.0,32.0,176.0,15788.0,376.0,1392.0,4096.0,3992.0,3036.0,4448.0,11716.0,44.0,8.0,7.0,10.0,945.0,81.0,6.0,47.0,163.0,717.0,0.0006805246226181638,2.2271714922048997,0.0,0.0,0.0,0.0,0.0005567928730512249,2.1034397426379607,0.0006805246226181638,2.2271714922048997,0.0,0.0,0.13580246913580246,444.44444444444446,0.0,0.0,0.0,0.0,0.1111111111111111,419.75308641975306,0.13580246913580246,444.44444444444446,0.0,0.0,14000US24510140200,md,2603.0,2792.0,958.0,129.0,2663.0,72.0,886.0,104.0,13792.0,472.0,209.0,1963.0,211100.0,1939.0,765.0,2792.0,444.0,119.0,98.0,431.0,49.0,123.0,45.0,4135.0,105.0,98.0,488.0,200137.0,,172.0,444.0,"Census Tract 1402, Baltimore city, Maryland",879.0,958.0,1380.0,144.08449032294476,179.6977349580112,97.41060445768005,0.04620343839541547,0.9537965616045845,0.07515657620041753,0.9248434237995825,0.49269311064718163,0.6369565217391304,0.703080229226361,0.020864828346718038,0.01744681321285068,0.0779117650816267,0.0779117650816267,0.0779117650816267,0.03855231018437591,0.10823566155842562,0.08166925536608595,37963.36633663367,0.0,0.0,35854.29042904291,37963.36633663367,0.0,14544.187458745875,222612.96204620463,2.348636868141157,0.0,0.0,2.218157042133315,2.348636868141157,0.0,468.68353502016873,0.0,0.0,442.64556085238155,468.68353502016873,0.0,Upton/Druid Heights
1402.0,2014,4,1,24,510,12580.0,N,L,2,12,36000,0,0,0,0,7,29000,10% to 20% of MFI,low,12,36000,3000.0,0.0,0.0,6748.0,1728.0,3552.0,1468.0,2076.0,2904.0,1768.0,0.0,0.0,0.0,0.0,0.0,16.0,1024.0,16.0,0.0,16.0,176.0,16.0,0.0,16.0,372.0,4256.0,464.0,272.0,96.0,8.0,2024.0,4044.0,16.0,568.0,0.0,96.0,6604.0,144.0,752.0,1296.0,1604.0,1368.0,1920.0,4828.0,29.0,25.0,2.0,17.0,344.0,102.0,2.0,49.0,131.0,133.0,0.0017783046828689982,5.334914048606994,0.0,0.0,0.0,0.0,0.001037344398340249,4.2975696502667455,0.0017783046828689982,5.334914048606994,0.0,0.0,0.11764705882352941,352.94117647058823,0.0,0.0,0.0,0.0,0.06862745098039216,284.3137254901961,0.11764705882352941,352.94117647058823,0.0,0.0,14000US24510140200,md,2603.0,2787.0,917.0,167.0,2620.0,83.0,834.0,66.0,14946.0,459.0,198.0,1912.0,106800.0,1939.0,648.0,2787.0,382.0,109.0,101.0,393.0,52.0,116.0,41.0,6058.0,108.0,86.0,434.0,138656.0,,160.0,382.0,"Census Tract 1402, Baltimore city, Maryland",800.0,917.0,1342.0,147.632780770025,187.87833723474247,92.94552527276973,0.0599210620739146,0.9400789379260854,0.09051254089422028,0.9094874591057798,0.5005452562704471,0.5961251862891207,0.6860423394330821,0.02145698674267501,0.03482351863218391,0.07669686531959792,0.07669686531959792,0.07669686531959792,0.04357038661839456,0.1306831020043623,0.07545728165645903,37373.262196685995,0.0,0.0,30106.23899177483,37373.262196685995,0.0,15516.13268865747,110874.01118350179,5.538420598204801,0.0,0.0,4.4615054818872,5.538420598204801,0.0,366.4045313400588,0.0,0.0,295.15920580171405,366.4045313400588,0.0,Upton/Druid Heights
1402.0,2015,4,1,24,510,12580.0,N,L,2,10,64000,0,0,0,0,5,35000,10% to 20% of MFI,low,10,64000,6400.0,0.0,0.0,7856.0,2200.0,3944.0,1712.0,3008.0,2936.0,1912.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,440.0,5584.0,352.0,216.0,96.0,0.0,2896.0,4384.0,0.0,512.0,8.0,56.0,7688.0,168.0,976.0,1600.0,1808.0,1272.0,2064.0,5792.0,5.0,45.0,4.0,7.0,437.0,96.0,26.0,11.0,140.0,225.0,0.0012729124236252546,8.146639511201629,0.0,0.0,0.0,0.0,0.0006364562118126273,4.455193482688391,0.0012729124236252546,8.146639511201629,0.0,0.0,0.10416666666666667,666.6666666666666,0.0,0.0,0.0,0.0,0.052083333333333336,364.5833333333333,0.10416666666666667,666.6666666666666,0.0,0.0,14000US24510140200,md,2603.0,2382.0,860.0,116.0,2244.0,59.0,794.0,122.0,,470.0,129.0,1199.0,105900.0,1939.0,759.0,2382.0,392.0,120.0,44.0,386.0,28.0,122.0,59.0,,114.0,74.0,372.0,29999.0,,228.0,392.0,"Census Tract 1402, Baltimore city, Maryland",803.0,860.0,1142.0,141.36973842881577,154.51017322778213,96.41345051875663,0.04869857262804366,0.9420654911838791,0.0686046511627907,0.9232558139534883,0.5465116279069767,0.7031523642732049,0.5033585222502099,0.010117199400575823,0.028670917693190103,0.08611052730760405,0.08611052730760405,0.08611052730760405,0.04814969514275076,0.10888988210676098,0.08048132788905052,66500.7723345899,0.0,0.0,36367.60987047885,66500.7723345899,0.0,,110037.99672239172,8.46496592853741,0.0,0.0,4.629278242168897,8.46496592853741,0.0,692.7163784853113,0.0,0.0,378.8292694841547,692.7163784853113,0.0,Upton/Druid Heights
1402.0,2016,4,1,24,510,12580.0,N,L,2,16,101000,0,0,0,0,12,77000,10% to 20% of MFI,low,16,101000,6312.5,0.0,0.0,7856.0,2200.0,3944.0,1712.0,3008.0,2936.0,1912.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,440.0,5584.0,352.0,216.0,96.0,0.0,2896.0,4384.0,0.0,512.0,8.0,56.0,7688.0,168.0,976.0,1600.0,1808.0,1272.0,2064.0,5792.0,5.0,45.0,4.0,7.0,437.0,96.0,26.0,11.0,140.0,225.0,0.002036659877800407,12.856415478615071,0.0,0.0,0.0,0.0,0.0015274949083503055,9.801425661914461,0.002036659877800407,12.856415478615071,0.0,0.0,0.16666666666666666,1052.0833333333333,0.0,0.0,0.0,0.0,0.125,802.0833333333334,0.16666666666666666,1052.0833333333333,0.0,0.0,14000US24510140200,md,2597.0,2592.0,900.0,105.0,2457.0,54.0,837.0,110.0,15400.0,482.0,84.0,1467.0,85800.0,1939.0,800.0,2592.0,480.0,124.0,55.0,483.0,39.0,126.0,71.0,6583.0,124.0,74.0,418.0,49064.0,,252.0,480.0,"Census Tract 1402, Baltimore city, Maryland",863.0,900.0,1257.0,148.40174571482376,158.419033000211,112.3189758335408,0.04050925925925926,0.9479166666666666,0.06,0.93,0.5355555555555556,0.6865552903739062,0.5659722222222222,0.012066157269597592,0.03800839539923242,0.0849845651807637,0.0849845651807637,0.0849845651807637,0.04882727836776565,0.11096032488799484,0.07450584614374459,103525.04263114356,0.0,0.0,78925.03250097083,103525.04263114356,0.0,15785.006500194166,87945.0362153675,13.177831292151675,0.0,0.0,10.046465440551277,13.177831292151675,0.0,1078.3858607410787,0.0,0.0,822.1357552184462,1078.3858607410787,0.0,Upton/Druid Heights
1402.0,2017,4,1,24,510,12580.0,N,L,14,20,140000,0,0,0,0,15,121000,,unknown,20,140000,7000.0,0.0,0.0,7856.0,2200.0,3944.0,1712.0,3008.0,2936.0,1912.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,440.0,5584.0,352.0,216.0,96.0,0.0,2896.0,4384.0,0.0,512.0,8.0,56.0,7688.0,168.0,976.0,1600.0,1808.0,1272.0,2064.0,5792.0,5.0,45.0,4.0,7.0,437.0,96.0,26.0,11.0,140.0,225.0,0.0025458248472505093,17.820773930753564,0.0,0.0,0.0,0.0,0.0019093686354378818,15.40224032586558,0.0025458248472505093,17.820773930753564,0.0,0.0,0.20833333333333334,1458.3333333333333,0.0,0.0,0.0,0.0,0.15625,1260.4166666666667,0.20833333333333334,1458.3333333333333,0.0,0.0,14000US24510140200,md,2596.0,2691.0,919.0,86.0,2564.0,54.0,850.0,120.0,16008.0,442.0,72.0,1479.0,,1939.0,846.0,2691.0,463.0,127.0,60.0,456.0,47.0,125.0,99.0,8257.0,106.0,67.0,465.0,,,325.0,463.0,"Census Tract 1402, Baltimore city, Maryland",984.0,919.0,1356.0,187.58700398552133,184.93536252483526,119.06982051704927,0.031958379784466744,0.9528056484578223,0.058759521218716,0.9249183895538629,0.4809575625680087,0.7256637168141593,0.5496098104793757,0.0131355007157491,0.026075360331976345,0.08255573367254063,0.08255573367254063,0.08255573367254063,0.05875887049855693,0.13331939724561193,0.08791929965558984,140000.0,0.0,0.0,121000.0,140000.0,0.0,16008.0,,17.820773930753564,0.0,0.0,15.40224032586558,17.820773930753564,0.0,1458.3333333333333,0.0,0.0,1260.4166666666667,1458.3333333333333,0.0,Upton/Druid Heights
1403.0,2011,4,1,24,510,12580.0,N,L,5,13,143000,0,0,0,0,5,121000,40% to 50% of MFI,low,13,143000,11000.0,13.0,143000.0,6284.0,1968.0,3160.0,1156.0,2628.0,2384.0,1272.0,0.0,0.0,0.0,0.0,0.0,336.0,2040.0,672.0,16.0,208.0,128.0,96.0,240.0,32.0,548.0,976.0,24.0,704.0,256.0,8.0,2024.0,3444.0,0.0,704.0,16.0,96.0,6180.0,104.0,720.0,1152.0,1360.0,1084.0,3228.0,3056.0,25.0,31.0,10.0,58.0,246.0,133.0,53.0,67.0,0.0,117.0,0.002068746021642266,22.756206238064927,0.0,0.0,0.0,0.0,0.000795671546785487,19.255251432208784,0.002068746021642266,22.756206238064927,0.002068746021642266,22.756206238064927,0.09774436090225563,1075.187969924812,0.0,0.0,0.0,0.0,0.03759398496240601,909.7744360902255,0.09774436090225563,1075.187969924812,0.09774436090225563,1075.187969924812,14000US24510140300,md,5592.0,2290.0,881.0,82.0,2179.0,79.0,796.0,273.0,38468.0,315.0,156.0,630.0,95000.0,1939.0,862.0,2281.0,452.0,134.0,69.0,453.0,68.0,124.0,71.0,3409.0,112.0,73.0,235.0,22422.0,,222.0,452.0,"Census Tract 1403, Baltimore city, Maryland",910.0,881.0,1324.0,158.34670246360005,191.06625712763167,105.46192684332529,0.03580786026200873,0.951528384279476,0.08967082860385925,0.9035187287173666,0.35754824063564133,0.6873111782477341,0.2761946514686541,0.01780568075682625,0.03775773927281204,0.0853126010554415,0.0853126010554415,0.0853126010554415,0.040623519562591144,0.10801562459490163,0.05306101081928795,157685.51422875907,0.0,0.0,133426.20434741152,157685.51422875907,157685.51422875907,42418.506023439884,104756.11085127351,25.093175402412328,0.0,0.0,21.232686878964277,25.093175402412328,25.093175402412328,1185.6053701410456,0.0,0.0,1003.2045439655001,1185.6053701410456,1185.6053701410456,Upton/Druid Heights
1403.0,2012,4,1,24,510,12580.0,N,L,5,18,114000,1,133000,0,0,8,192000,40% to 50% of MFI,low,19,247000,6333.333333333333,1.0,133000.0,4312.0,1504.0,1952.0,856.0,1872.0,2088.0,352.0,0.0,0.0,0.0,32.0,0.0,192.0,856.0,0.0,0.0,176.0,112.0,0.0,0.0,640.0,64.0,1040.0,0.0,544.0,656.0,0.0,968.0,2736.0,0.0,560.0,0.0,48.0,4232.0,80.0,536.0,856.0,768.0,648.0,2048.0,2264.0,3.0,43.0,12.0,40.0,181.0,143.0,21.0,36.0,6.0,73.0,0.004174397031539889,26.437847866419293,0.00023191094619666049,30.844155844155843,0.0,0.0,0.0018552875695732839,44.526901669758814,0.004406307977736549,57.28200371057514,0.00023191094619666049,30.844155844155843,0.1258741258741259,797.2027972027972,0.006993006993006993,930.06993006993,0.0,0.0,0.055944055944055944,1342.6573426573427,0.13286713286713286,1727.2727272727273,0.006993006993006993,930.06993006993,14000US24510140300,md,5589.0,2455.0,910.0,110.0,2257.0,81.0,811.0,281.0,40758.0,311.0,220.0,687.0,104600.0,1939.0,939.0,2449.0,410.0,111.0,77.0,403.0,66.0,103.0,81.0,3137.0,97.0,96.0,212.0,54536.0,,184.0,410.0,"Census Tract 1403, Baltimore city, Maryland",943.0,910.0,1349.0,127.60311387137975,156.81298529947472,91.60793697408054,0.04480651731160896,0.9193482688391039,0.08901098901098901,0.8912087912087913,0.34175824175824177,0.6990363232023721,0.2805226623111474,0.01851601315655136,0.035306808700095886,0.06859061948658386,0.06859061948658386,0.06859061948658386,0.029434436045864,0.07775225728648581,0.04420613548624643,122134.63040169416,142490.40213530985,0.0,205700.43015022174,264625.032537004,142490.40213530985,43666.34443782676,112063.88017558955,28.324357699836305,33.045083983142355,0.0,47.70418138919799,61.36944168297867,33.045083983142355,854.0883244873718,996.4363785686003,0.0,1438.464546505047,1850.524703055972,996.4363785686003,Upton/Druid Heights
1403.0,2013,4,1,24,510,12580.0,N,L,5,18,88000,0,0,0,0,8,67000,40% to 50% of MFI,low,18,88000,4888.888888888889,0.0,0.0,4472.0,1488.0,2120.0,864.0,1928.0,1824.0,720.0,0.0,0.0,16.0,32.0,0.0,192.0,1016.0,0.0,0.0,112.0,88.0,16.0,0.0,568.0,80.0,976.0,0.0,520.0,856.0,0.0,968.0,2888.0,0.0,536.0,0.0,80.0,4360.0,112.0,536.0,736.0,1168.0,544.0,2112.0,2360.0,4.0,27.0,13.0,34.0,216.0,124.0,54.0,26.0,9.0,81.0,0.004025044722719142,19.677996422182467,0.0,0.0,0.0,0.0,0.0017889087656529517,14.98211091234347,0.004025044722719142,19.677996422182467,0.0,0.0,0.14516129032258066,709.6774193548387,0.0,0.0,0.0,0.0,0.06451612903225806,540.3225806451613,0.14516129032258066,709.6774193548387,0.0,0.0,14000US24510140300,md,2604.0,2369.0,943.0,108.0,2176.0,67.0,858.0,278.0,30568.0,284.0,236.0,927.0,105500.0,1939.0,917.0,2355.0,330.0,122.0,67.0,318.0,49.0,114.0,77.0,17325.0,72.0,104.0,289.0,33647.0,,177.0,331.0,"Census Tract 1403, Baltimore city, Maryland",977.0,943.0,1357.0,114.69885874840855,139.9259524879968,94.88347178564165,0.045588856057408186,0.9185310257492613,0.07104984093319194,0.9098621420996819,0.30116648992576883,0.7199705232129698,0.39363057324840767,0.016753664325548683,0.024673233533239258,0.07336122218932471,0.07336122218932471,0.07336122218932471,0.024564275588667264,0.06978299161092162,0.06658878981264767,92799.33993399341,0.0,0.0,70654.04290429043,92799.33993399341,0.0,32235.116171617163,111253.75412541255,20.7511940818411,0.0,0.0,15.799204585038112,20.7511940818411,0.0,748.381773661237,0.0,0.0,569.7906685829875,748.381773661237,0.0,Upton/Druid Heights
1403.0,2014,4,1,24,510,12580.0,N,L,5,20,78000,0,0,1,680000,11,60000,40% to 50% of MFI,low,21,758000,3900.0,1.0,680000.0,3632.0,1376.0,1704.0,552.0,1992.0,1272.0,368.0,0.0,0.0,24.0,32.0,0.0,144.0,1088.0,16.0,0.0,112.0,80.0,0.0,0.0,464.0,32.0,736.0,0.0,512.0,392.0,0.0,736.0,2352.0,0.0,480.0,16.0,48.0,3576.0,56.0,448.0,584.0,776.0,448.0,1656.0,1976.0,10.0,5.0,57.0,21.0,143.0,87.0,49.0,20.0,5.0,75.0,0.005506607929515419,21.475770925110133,0.0,0.0,0.00027533039647577095,187.22466960352423,0.0030286343612334803,16.519823788546255,0.005781938325991189,208.70044052863437,0.00027533039647577095,187.22466960352423,0.22988505747126436,896.551724137931,0.0,0.0,0.011494252873563218,7816.091954022989,0.12643678160919541,689.6551724137931,0.2413793103448276,8712.643678160919,0.011494252873563218,7816.091954022989,14000US24510140300,md,2604.0,2663.0,1013.0,135.0,2405.0,69.0,904.0,295.0,29643.0,295.0,230.0,1032.0,99200.0,1939.0,1010.0,2655.0,349.0,110.0,70.0,364.0,45.0,114.0,80.0,14115.0,72.0,97.0,282.0,18676.0,,167.0,351.0,"Census Tract 1403, Baltimore city, Maryland",1217.0,1013.0,1585.0,118.45215279094079,135.96516259176317,87.56542967561455,0.050694705219677054,0.9031167855801727,0.06811451135241856,0.8923988153998026,0.2912142152023692,0.7678233438485804,0.3887005649717514,0.015460595546637448,0.041564468667491916,0.06831786319704546,0.06831786319704546,0.06831786319704546,0.021464700941937725,0.06752014512588786,0.056508415308993094,80975.401426153,0.0,705939.3970485133,62288.770327809994,786914.7984746663,705939.3970485133,30773.76698045453,102984.10027531252,22.29498937944741,0.0,194.36657407723385,17.14999183034416,216.66156345668125,194.36657407723385,930.7517405304942,0.0,8114.24594308636,715.9628773311495,9044.997683616853,8114.24594308636,Upton/Druid Heights
1403.0,2015,4,1,24,510,12580.0,N,L,5,27,241000,0,0,0,0,19,118000,40% to 50% of MFI,low,27,241000,8925.925925925925,0.0,0.0,3552.0,1376.0,1552.0,624.0,1656.0,1336.0,560.0,0.0,0.0,32.0,0.0,16.0,128.0,1008.0,0.0,0.0,96.0,88.0,0.0,0.0,312.0,40.0,888.0,16.0,536.0,392.0,0.0,992.0,2000.0,16.0,480.0,0.0,64.0,3440.0,112.0,352.0,480.0,768.0,576.0,1488.0,2064.0,11.0,15.0,33.0,20.0,151.0,132.0,26.0,13.0,6.0,53.0,0.007601351351351352,67.84909909909909,0.0,0.0,0.0,0.0,0.005349099099099099,33.22072072072072,0.007601351351351352,67.84909909909909,0.0,0.0,0.20454545454545456,1825.7575757575758,0.0,0.0,0.0,0.0,0.14393939393939395,893.939393939394,0.20454545454545456,1825.7575757575758,0.0,0.0,14000US24510140300,md,2604.0,2602.0,991.0,110.0,2352.0,38.0,912.0,269.0,32639.0,307.0,181.0,1081.0,113600.0,1939.0,991.0,2595.0,376.0,118.0,64.0,362.0,19.0,117.0,70.0,12049.0,66.0,90.0,303.0,29829.0,,198.0,374.0,"Census Tract 1403, Baltimore city, Maryland",1217.0,991.0,1599.0,111.69540744419065,127.56256264698898,85.54381720717038,0.042275172943889314,0.9039200614911607,0.03834510595358224,0.9202825428859738,0.30978809283551967,0.7611006879299562,0.4165703275529865,0.014483745340787743,0.029114435739502557,0.07174234349730362,0.07174234349730362,0.07174234349730362,0.020995239327732874,0.06482603453034265,0.060878654825746586,250416.97082244008,0.0,0.0,122610.79899190013,250416.97082244008,0.0,33914.35481607312,118038.87089389707,70.50027331712839,0.0,0.0,34.5188060224944,70.50027331712839,0.0,1897.0982638063642,0.0,0.0,928.8696893325767,1897.0982638063642,0.0,Upton/Druid Heights
1403.0,2016,4,1,24,510,12580.0,N,L,5,23,106000,0,0,0,0,16,70000,40% to 50% of MFI,low,23,106000,4608.695652173913,0.0,0.0,3552.0,1376.0,1552.0,624.0,1656.0,1336.0,560.0,0.0,0.0,32.0,0.0,16.0,128.0,1008.0,0.0,0.0,96.0,88.0,0.0,0.0,312.0,40.0,888.0,16.0,536.0,392.0,0.0,992.0,2000.0,16.0,480.0,0.0,64.0,3440.0,112.0,352.0,480.0,768.0,576.0,1488.0,2064.0,11.0,15.0,33.0,20.0,151.0,132.0,26.0,13.0,6.0,53.0,0.006475225225225225,29.84234234234234,0.0,0.0,0.0,0.0,0.0045045045045045045,19.707207207207208,0.006475225225225225,29.84234234234234,0.0,0.0,0.17424242424242425,803.030303030303,0.0,0.0,0.0,0.0,0.12121212121212122,530.3030303030303,0.17424242424242425,803.030303030303,0.0,0.0,14000US24510140300,md,2598.0,2832.0,1031.0,135.0,2579.0,48.0,942.0,270.0,28162.0,321.0,139.0,1204.0,141700.0,1939.0,1096.0,2825.0,367.0,107.0,73.0,375.0,24.0,109.0,84.0,9369.0,75.0,90.0,317.0,51537.0,,187.0,369.0,"Census Tract 1403, Baltimore city, Maryland",1321.0,1031.0,1705.0,115.5638929330425,137.05611734520767,74.01449850565069,0.04766949152542373,0.9106638418079096,0.04655674102812803,0.9136760426770126,0.3113482056256062,0.7747800586510264,0.42619469026548673,0.0152131673627134,0.036507905110746995,0.0642369336471241,0.0642369336471241,0.0642369336471241,0.016257060168697827,0.06273388169606749,0.05922778189657478,108650.0447415962,0.0,0.0,71750.02954633711,108650.0447415962,0.0,28866.06188691351,145242.55981022812,30.588413497071002,0.0,0.0,20.199895705612928,30.588413497071002,0.0,823.106399557547,0.0,0.0,543.5608298964933,823.106399557547,0.0,Upton/Druid Heights
