respondentID,activity_year,loan_type,action_taken_type,state,county,msa,agency_code,nLenders,nLoans,amtLoans,nLoansToSmallest,amtLoansToSmallest,institution_name,agency,amtLoans_adj,amtLoansToSmallest_adj
11063,2006,4,1,51.0,760.0,40060.0,3,,21,4289000,13,3326000,First Citzens Bank & Trust Co (NC),FDIC,4289000,3326000
11063,2007,4,1,51.0,760.0,40060.0,3,,21,2409000,9,1022000,First Citzens Bank & Trust Co (NC),FDIC,2409000,1022000
11063,2008,4,1,51.0,760.0,40060.0,3,,18,3981000,5,156000,First Citzens Bank & Trust Co (NC),FDIC,3981000,156000
11063,2009,4,1,51.0,760.0,40060.0,3,,19,2544000,19,2544000,First Citzens Bank & Trust Co (NC),FDIC,2544000,2544000
11063,2010,4,1,51.0,760.0,40060.0,3,,15,1595000,6,607000,First Citzens Bank & Trust Co (NC),FDIC,1595000,607000
11063,2011,4,1,51.0,760.0,40060.0,3,,21,3129000,8,1220000,First Citzens Bank & Trust Co (NC),FDIC,3129000,1220000
11063,2012,4,1,51.0,760.0,40060.0,3,,28,5076000,12,1560000,First Citzens Bank & Trust Co (NC),FDIC,5076000,1560000
11063,2013,4,1,51.0,760.0,40060.0,3,,23,4550000,6,740000,First Citzens Bank & Trust Co (NC),FDIC,4550000,740000
11063,2014,4,1,51.0,760.0,40060.0,3,,25,3833000,9,1370000,First Citzens Bank & Trust Co (NC),FDIC,3833000,1370000
11063,2015,4,1,51.0,760.0,40060.0,3,,31,6546000,14,3361000,First Citzens Bank & Trust Co (NC),FDIC,6546000,3361000
11063,2016,4,1,51.0,760.0,40060.0,3,,45,7120000,22,2139000,First Citzens Bank & Trust Co (NC),FDIC,7120000,2139000
11063,2017,4,1,51.0,760.0,40060.0,3,,38,7664000,16,2895000,First Citzens Bank & Trust Co (NC),FDIC,7664000,2895000
11124,2013,4,1,51.0,760.0,40060.0,3,,1,48000,0,0,,FDIC,48000,0
11578,2011,4,1,51.0,760.0,40060.0,3,,1,200000,0,0,BURKE & HERBERT BK & TR CO (VA),FDIC,200000,0
11578,2012,4,1,51.0,760.0,40060.0,3,,1,175000,0,0,BURKE & HERBERT BK & TR CO (VA),FDIC,175000,0
11578,2013,4,1,51.0,760.0,40060.0,3,,1,150000,1,150000,BURKE & HERBERT BK & TR CO (VA),FDIC,150000,150000
11580,2004,4,1,51.0,760.0,40060.0,3,,5,787000,5,787000,,FDIC,787000,787000
11580,2005,4,1,51.0,760.0,40060.0,3,,3,76000,3,76000,,FDIC,76000,76000
11580,2007,4,1,51.0,760.0,40060.0,3,,5,118000,5,118000,,FDIC,118000,118000
11580,2008,4,1,51.0,760.0,40060.0,3,,3,541000,3,541000,,FDIC,541000,541000
11580,2009,4,1,51.0,760.0,40060.0,3,,5,123000,5,123000,,FDIC,123000,123000
11580,2010,4,1,51.0,760.0,40060.0,3,,5,132000,5,132000,,FDIC,132000,132000
11580,2012,4,1,51.0,760.0,40060.0,3,,4,87000,4,87000,,FDIC,87000,87000
11580,2013,4,1,51.0,760.0,40060.0,3,,8,300000,8,300000,,FDIC,300000,300000
11580,2014,4,1,51.0,760.0,40060.0,3,,5,156000,5,156000,,FDIC,156000,156000
11580,2015,4,1,51.0,760.0,40060.0,3,,3,110000,3,110000,,FDIC,110000,110000
11580,2016,4,1,51.0,760.0,40060.0,3,,7,201000,7,201000,,FDIC,201000,201000
11580,2017,4,1,51.0,760.0,40060.0,3,,6,272000,2,89000,,FDIC,272000,89000
11813,2005,4,1,51.0,760.0,40060.0,3,,4,243000,4,243000,,FDIC,243000,243000
11813,2006,4,1,51.0,760.0,40060.0,3,,1,50000,1,50000,,FDIC,50000,50000
12267,2006,4,1,51.0,760.0,40060.0,1,,2,350000,2,350000,,OCC,350000,350000
13044,2004,4,1,51.0,760.0,40060.0,1,,156,24850000,86,10119000,"Bank of America, N.A. (CA)",OCC,24850000,10119000
13044,2005,4,1,51.0,760.0,40060.0,1,,155,27463000,76,9099000,"Bank of America, N.A. (CA)",OCC,27463000,9099000
13044,2006,4,1,51.0,760.0,40060.0,1,,123,21179000,47,5857000,"Bank of America, N.A. (CA)",OCC,21179000,5857000
13044,2007,4,1,51.0,760.0,40060.0,1,,103,16146000,16,867000,"Bank of America, N.A. (CA)",OCC,16146000,867000
13044,2008,4,1,51.0,760.0,40060.0,1,,71,17330000,7,1046000,"Bank of America, N.A. (CA)",OCC,17330000,1046000
13044,2009,4,1,51.0,760.0,40060.0,1,,44,12102000,4,243000,"Bank of America, N.A. (CA)",OCC,12102000,243000
13044,2010,4,1,51.0,760.0,40060.0,1,,43,11225000,9,3125000,"Bank of America, N.A. (CA)",OCC,11225000,3125000
