,COUNTYFP,NAME,year,city_name,msa,loan_type,action_taken_type,income_group_code,income_group,cra_level,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoans,amtLoans,avgSmallLoan,nWorkingLoans,amtWorkingLoans,total_jobs,sb_jobs,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,nLoans1_per_totaljob,amtLoans1_per_totaljob,nLoans100k_per_totaljob,amtLoans100k_per_totaljob,nLoans250k_per_totaljob,amtLoans250k_per_totaljob,nLoansToSmallest_per_totaljob,amtLoansToSmallest_per_totaljob,nLoans_per_totaljob,amtLoans_per_totaljob,nWorkingLoans_per_totaljob,amtWorkingLoans_per_totaljob,nLoans1_per_sbjob,amtLoans1_per_sbjob,nLoans100k_per_sbjob,amtLoans100k_per_sbjob,nLoans250k_per_sbjob,amtLoans250k_per_sbjob,nLoansToSmallest_per_sbjob,amtLoansToSmallest_per_sbjob,nLoans_per_sbjob,amtLoans_per_sbjob,nWorkingLoans_per_sbjob,amtWorkingLoans_per_sbjob,pop_total,pop_white,pop_black,total_households,white_householders,black_householders,female_householders,total_housing_units,occupied_housing_units,vacant_housing_units,educated,unemployed_16plus,poverty_past_12_months,mfi,travel_time_to_work,owner_occ_housing_units,median_home_value,median_year_built,pop_25plus,labor_force_16plus,poverty_status_known,pop_total_err,pop_white_err,pop_black_err,total_households_err,white_householders_err,black_householders_err,female_householders_err,total_housing_units_err,occupied_housing_units_err,vacant_housing_units_err,educated_serr,unemployed_16plus_err,poverty_past_12_months_err,mfi_err,travel_time_to_work_err,owner_occ_housing_units_err,median_home_value_err,pop_25plus_err,labor_force_16plus_err,poverty_status_known_err,pct_white,pct_black,pct_white_householders,pct_black_householders,pct_female_householders,peducated,pct_unemployed,pct_poverty,pct_vacant,pct_white_serr,pct_black_serr,pct_white_householders_serr,pct_black_householders_serr,pct_female_householders_serr,peducated_serr,pct_unemployed_serr,pct_poverty_serr,pct_vacant_serr,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,avgSmallLoan_adj,amtLoans_adj,amtWorkingLoans_adj,amtLoans1_per_totaljob_adj,amtLoans100k_per_totaljob_adj,amtLoans250k_per_totaljob_adj,amtLoansToSmallest_per_totaljob_adj,amtLoans_per_totaljob_adj,amtWorkingLoans_per_totaljob_adj,amtLoans1_per_sbjob_adj,amtLoans100k_per_sbjob_adj,amtLoans250k_per_sbjob_adj,amtLoansToSmallest_per_sbjob_adj,amtLoans_per_sbjob_adj,amtWorkingLoans_per_sbjob_adj,mfi_adj,median_home_value_adj,mfi_err_adj,median_home_value_err_adj,STATEFP,TRACTCE,GEOID_data,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,split_county_indicator,population_classification
319,35,1054.0,2014,Cleveland,17460.0,4.0,1.0,7.0,60% to 70% of MFI,moderate,11.0,204000.0,0.0,0.0,0.0,0.0,1.0,5000.0,11.0,204000.0,18545.454545454544,11.0,204000.0,1120.0,51.0,1120.0,256.0,576.0,288.0,496.0,400.0,224.0,0.0,0.0,0.0,128.0,168.0,96.0,392.0,64.0,0.0,0.0,0.0,32.0,0.0,0.0,80.0,0.0,0.0,128.0,32.0,0.0,952.0,80.0,16.0,24.0,0.0,48.0,1008.0,112.0,160.0,224.0,272.0,208.0,688.0,432.0,12.0,2.0,0.0,0.0,57.0,51.0,0.0,0.0,0.0,20.0,0.009821428571428571,182.14285714285714,0.0,0.0,0.0,0.0,0.0008928571428571428,4.464285714285714,0.009821428571428571,182.14285714285714,0.009821428571428571,182.14285714285714,0.21568627450980393,4000.0,0.0,0.0,0.0,0.0,0.0196078431372549,98.03921568627452,0.21568627450980393,4000.0,0.21568627450980393,4000.0,3626,2330,715,1322,817,295,437,1656,1322,334,203.0,180.0,1096.0,32938.0,37600,579,65300.0,1939,2134.0,1670.0,3565.0,3626,2330,715,1322,295,817,437,1656,1322,334,89.7660557860808,180.0,1096.0,32938.0,37600,579,65300.0,2134.0,1670.0,3565.0,0.6425813568670712,0.19718698290126863,0.6180030257186082,0.2231467473524962,0.33055975794251136,0.0951265229615745,0.10778443113772455,0.3074333800841515,0.20169082125603865,0.5524299512519865,0.16952249577045936,0.39942596565736255,0.39942596565736255,0.39942596565736255,0.06322917249428149,0.0,0.26430179674237664,0.0,228622.19851824368,0.0,0.0,5603.48525780009,20783.836228931243,228622.19851824368,228622.19851824368,204.12696296271758,0.0,0.0,5.0031118373215095,204.12696296271758,204.12696296271758,4482.788206240072,0.0,0.0,109.87225995686453,4482.788206240072,4482.788206240072,36913.519484283875,73181.51746686918,36913.519484283875,73181.51746686918,39,105400,39035105400,Census Tract 1054,G5020,S,1054780,2806,+41.4517527,-081.7102571,N,L
320,35,1054.0,2015,Cleveland,17460.0,4.0,1.0,7.0,60% to 70% of MFI,moderate,9.0,59000.0,0.0,0.0,0.0,0.0,5.0,52000.0,9.0,59000.0,6555.555555555556,0.0,0.0,1216.0,60.0,1216.0,320.0,576.0,320.0,544.0,464.0,208.0,0.0,0.0,0.0,160.0,0.0,240.0,384.0,96.0,0.0,0.0,0.0,16.0,0.0,0.0,80.0,0.0,0.0,192.0,48.0,0.0,1040.0,96.0,0.0,0.0,0.0,80.0,1064.0,152.0,64.0,336.0,320.0,176.0,752.0,464.0,9.0,9.0,2.0,0.0,57.0,60.0,0.0,0.0,0.0,17.0,0.007401315789473684,48.51973684210526,0.0,0.0,0.0,0.0,0.004111842105263158,42.76315789473684,0.007401315789473684,48.51973684210526,0.0,0.0,0.15,983.3333333333334,0.0,0.0,0.0,0.0,0.08333333333333333,866.6666666666666,0.15,983.3333333333334,0.0,0.0,3570,2105,677,1405,850,321,451,1647,1405,242,217.0,236.0,1105.0,29615.0,34020,565,67300.0,1939,2108.0,1647.0,3504.0,3570,2105,677,1405,321,850,451,1647,1405,242,104.32043125218095,236.0,1105.0,29615.0,34020,565,67300.0,2108.0,1647.0,3504.0,0.5896358543417367,0.1896358543417367,0.604982206405694,0.22846975088967972,0.3209964412811388,0.10294117647058823,0.143290831815422,0.3153538812785388,0.1469338190649666,0.0,1.299140001745379e-09,0.3931217722726305,0.3931217722726305,0.3931217722726305,0.0694339233078327,0.0,0.0,0.0,66121.12604204107,0.0,0.0,58276.24668112094,7346.791782449008,66121.12604204107,0.0,54.375926021415346,0.0,0.0,47.92454496802709,54.375926021415346,0.0,1102.018767367351,0.0,0.0,971.2707780186823,1102.018767367351,0.0,33189.44318194994,75422.91156998921,33189.44318194994,75422.91156998921,39,105400,39035105400,Census Tract 1054,G5020,S,1054780,2806,+41.4517527,-081.7102571,N,L
321,35,1054.0,2016,Cleveland,17460.0,4.0,1.0,7.0,60% to 70% of MFI,moderate,9.0,37000.0,0.0,0.0,0.0,0.0,3.0,13000.0,9.0,37000.0,4111.111111111111,0.0,0.0,1416.0,61.0,1416.0,368.0,648.0,400.0,520.0,672.0,224.0,0.0,0.0,0.0,48.0,0.0,200.0,576.0,64.0,0.0,256.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,176.0,64.0,0.0,1056.0,280.0,16.0,32.0,0.0,32.0,1240.0,176.0,168.0,376.0,304.0,200.0,776.0,640.0,0.0,11.0,3.0,2.0,76.0,61.0,0.0,0.0,1.0,30.0,0.006355932203389831,26.129943502824858,0.0,0.0,0.0,0.0,0.00211864406779661,9.180790960451978,0.006355932203389831,26.129943502824858,0.0,0.0,0.14754098360655737,606.5573770491803,0.0,0.0,0.0,0.0,0.04918032786885246,213.11475409836066,0.14754098360655737,606.5573770491803,0.0,0.0,3386,2056,556,1371,878,271,464,1608,1371,237,189.0,185.0,1103.0,28636.0,26065,628,64900.0,1939,2057.0,1418.0,3316.0,3386,2056,556,1371,271,878,464,1608,1371,237,102.39688064002809,185.0,1103.0,28636.0,26065,628,64900.0,2057.0,1418.0,3316.0,0.607206142941524,0.1642055522740697,0.6404084609773888,0.1976659372720642,0.3384390955506929,0.09188138065143413,0.1304654442877292,0.33262967430639323,0.14738805970149255,0.5220177279660543,1.3697370957563506e-09,0.40742855838974207,0.40742855838974207,0.40742855838974207,0.0635257150684049,0.0,0.0,0.1267101476970858,41465.79090772067,0.0,0.0,14569.061670280234,4607.310100857852,41465.79090772067,0.0,29.28375064104567,0.0,0.0,10.288885360367399,29.28375064104567,0.0,679.7670640609946,0.0,0.0,238.8370765619711,679.7670640609946,0.0,32092.28076847268,72733.23864624517,32092.28076847268,72733.23864624517,39,105400,39035105400,Census Tract 1054,G5020,S,1054780,2806,+41.4517527,-081.7102571,N,L
322,35,1054.0,2017,Cleveland,17460.0,4.0,1.0,5.0,40% to 50% of MFI,low,9.0,79000.0,0.0,0.0,0.0,0.0,3.0,8000.0,9.0,79000.0,8777.777777777777,0.0,0.0,1392.0,68.0,1392.0,360.0,600.0,432.0,448.0,624.0,320.0,0.0,0.0,0.0,64.0,0.0,256.0,456.0,0.0,0.0,240.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,280.0,64.0,0.0,1128.0,184.0,0.0,16.0,0.0,64.0,1184.0,208.0,128.0,416.0,344.0,144.0,712.0,680.0,13.0,3.0,5.0,4.0,63.0,68.0,0.0,0.0,0.0,20.0,0.00646551724137931,56.752873563218394,0.0,0.0,0.0,0.0,0.0021551724137931034,5.747126436781609,0.00646551724137931,56.752873563218394,0.0,0.0,0.1323529411764706,1161.764705882353,0.0,0.0,0.0,0.0,0.04411764705882353,117.6470588235294,0.1323529411764706,1161.764705882353,0.0,0.0,3464,2255,497,1390,987,251,426,1596,1390,206,197.0,178.0,1193.0,35556.0,26640,584,64400.0,1939,2061.0,1539.0,3403.0,3464,2255,497,1390,251,987,426,1596,1390,206,94.77240690807699,178.0,1193.0,35556.0,26640,584,64400.0,2061.0,1539.0,3403.0,0.6509815242494227,0.1434757505773672,0.7100719424460432,0.18057553956834532,0.3064748201438849,0.09558466763706938,0.11565951916829109,0.3505730238025272,0.12907268170426064,0.5596516112144945,9.467412288259677e-10,0.4453939060423014,0.4453939060423014,0.4453939060423014,0.0644804853213239,0.0,0.0,1.0274159200041206e-09,88535.06707324143,0.0,0.0,8965.576412480144,9837.229674804603,88535.06707324143,0.0,63.60277806985735,0.0,0.0,6.440787652643782,63.60277806985735,0.0,1301.9862804888446,0.0,0.0,131.8467119482374,1301.9862804888446,0.0,39847.504365268,72172.89012046516,39847.504365268,72172.89012046516,39,105400,39035105400,Census Tract 1054,G5020,S,1054780,2806,+41.4517527,-081.7102571,N,L
323,35,1054.0,2018,Cleveland,17460.0,4.0,1.0,5.0,40% to 50% of MFI,low,11.0,120000.0,0.0,0.0,0.0,0.0,5.0,68000.0,11.0,120000.0,10909.09090909091,11.0,120000.0,1656.0,15.0,1656.0,160.0,1128.0,368.0,376.0,944.0,336.0,0.0,0.0,0.0,16.0,0.0,0.0,112.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.0,0.0,56.0,0.0,0.0,552.0,1104.0,0.0,0.0,0.0,0.0,1576.0,80.0,184.0,392.0,656.0,264.0,192.0,1464.0,0.0,5.0,0.0,2.0,106.0,15.0,0.0,96.0,0.0,2.0,0.006642512077294686,72.46376811594203,0.0,0.0,0.0,0.0,0.0030193236714975845,41.06280193236715,0.006642512077294686,72.46376811594203,0.006642512077294686,72.46376811594203,0.7333333333333333,8000.0,0.0,0.0,0.0,0.0,0.3333333333333333,4533.333333333333,0.7333333333333333,8000.0,0.7333333333333333,8000.0,3138,2077,489,1377,1013,229,357,1636,1377,259,271.0,127.0,1252.0,34250.0,23385,619,63600.0,0,1976.0,1399.0,3138.0,3138,2077,489,1377,229,1013,357,1636,1377,259,125.53301882835542,127.0,1252.0,34250.0,23385,619,63600.0,1976.0,1399.0,3138.0,0.6618865519439133,0.15583173996175909,0.7356572258533043,0.16630355846042122,0.25925925925925924,0.13714574898785425,0.09077912794853467,0.3989802421924793,0.15831295843520782,0.0,0.0,0.4584926507163502,0.4584926507163502,0.4584926507163502,0.09188158152588188,0.0,0.0,0.0,134483.64618720216,0.0,0.0,76207.39950608123,12225.78601701838,134483.64618720216,134483.64618720216,81.20993127246508,0.0,0.0,46.01896105439688,81.20993127246508,81.20993127246508,8965.576412480144,0.0,0.0,5080.493300405415,8965.576412480144,8965.576412480144,38383.87401593062,71276.33247921715,38383.87401593062,71276.33247921715,39,105400,39035105400,Census Tract 1054,G5020,S,1054780,2806,+41.4517527,-081.7102571,N,L
324,35,1055.0,2010,Cleveland,17460.0,4.0,1.0,7.0,60% to 70% of MFI,moderate,4.0,40000.0,0.0,0.0,0.0,0.0,4.0,40000.0,4.0,40000.0,10000.0,4.0,40000.0,6848.0,0.0,6848.0,2512.0,3648.0,688.0,2696.0,2984.0,1168.0,0.0,0.0,0.0,168.0,16.0,112.0,448.0,192.0,2784.0,160.0,176.0,64.0,0.0,0.0,648.0,728.0,0.0,1256.0,96.0,0.0,4360.0,2136.0,0.0,336.0,0.0,16.0,6048.0,800.0,616.0,1064.0,1464.0,1192.0,3360.0,3488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005841121495327102,5.841121495327103,0.0,0.0,0.0,0.0,0.0005841121495327102,5.841121495327103,0.0005841121495327102,5.841121495327103,0.0005841121495327102,5.841121495327103,,,,,,,,,,,,,1621,834,357,740,419,161,157,915,740,175,,,594.0,30667.0,15460,285,76100.0,1939,,,1621.0,1621,834,357,740,161,419,157,915,740,175,,,594.0,30667.0,15460,285,76100.0,,,1621.0,0.5144972239358421,0.2202344231955583,0.5662162162162162,0.21756756756756757,0.21216216216216216,,,0.36644046884639114,0.1912568306010929,0.0,0.1893364791395588,0.36874021501283233,0.36874021501283233,0.36874021501283233,,,0.3150304442826273,1.2671939361286893e-09,44827.88206240072,0.0,0.0,44827.88206240072,11206.97051560018,44827.88206240072,44827.88206240072,6.546127637616928,0.0,0.0,6.546127637616928,6.546127637616928,6.546127637616928,,,,,,,34368.416480191074,85285.04562371738,34368.416480191074,85285.04562371738,39,105500,39035105500,Census Tract 1055,G5020,S,437301,0,+41.4545849,-081.7048569,N,L
325,35,1055.0,2011,Cleveland,17460.0,4.0,1.0,7.0,60% to 70% of MFI,moderate,6.0,99000.0,0.0,0.0,0.0,0.0,3.0,46000.0,6.0,99000.0,16500.0,6.0,99000.0,8512.0,76.0,8512.0,3576.0,4104.0,832.0,3152.0,3872.0,1488.0,0.0,0.0,0.0,208.0,0.0,80.0,576.0,168.0,4064.0,80.0,96.0,128.0,16.0,24.0,608.0,1112.0,0.0,1248.0,88.0,16.0,6080.0,1688.0,16.0,648.0,0.0,80.0,7568.0,944.0,624.0,1440.0,1448.0,1424.0,4696.0,3816.0,2.0,0.0,11.0,45.0,448.0,76.0,1.0,98.0,3.0,328.0,0.0007048872180451127,11.63063909774436,0.0,0.0,0.0,0.0,0.00035244360902255637,5.404135338345864,0.0007048872180451127,11.63063909774436,0.0007048872180451127,11.63063909774436,0.07894736842105263,1302.6315789473683,0.0,0.0,0.0,0.0,0.039473684210526314,605.2631578947369,0.07894736842105263,1302.6315789473683,0.07894736842105263,1302.6315789473683,1787,1041,373,777,492,114,190,940,777,163,,207.0,780.0,24709.0,14575,285,69600.0,1939,,864.0,1787.0,1787,1041,373,777,114,492,190,940,777,163,,207.0,780.0,24709.0,14575,285,69600.0,,864.0,1787.0,0.5825405707890319,0.20872971460548406,0.6332046332046332,0.14671814671814673,0.24453024453024452,,0.23958333333333334,0.43648573027420257,0.17340425531914894,0.0,0.17944583177224382,0.3951247704924287,0.3951247704924287,0.3951247704924287,,0.0,3.6704103152245694e-09,0.0,110949.00810444179,0.0,0.0,51552.06437176083,18491.5013507403,110949.00810444179,110949.00810444179,13.034422944600774,0.0,0.0,6.056398539915511,13.034422944600774,13.034422944600774,1459.8553697952866,0.0,0.0,678.3166364705373,1459.8553697952866,1459.8553697952866,27691.303446996488,78000.51478857726,27691.303446996488,78000.51478857726,39,105500,39035105500,Census Tract 1055,G5020,S,437301,0,+41.4545849,-081.7048569,N,L
326,35,1055.0,2012,Cleveland,17460.0,4.0,1.0,5.0,40% to 50% of MFI,low,5.0,61000.0,1.0,150000.0,0.0,0.0,1.0,3000.0,6.0,211000.0,12200.0,6.0,211000.0,8944.0,50.0,8944.0,4352.0,3744.0,848.0,3040.0,4176.0,1728.0,0.0,0.0,0.0,248.0,0.0,16.0,448.0,240.0,4616.0,32.0,160.0,144.0,16.0,48.0,600.0,960.0,0.0,1400.0,16.0,0.0,6688.0,1536.0,16.0,576.0,0.0,128.0,7888.0,1056.0,568.0,1360.0,1492.0,1172.0,5000.0,3944.0,1.0,0.0,6.0,25.0,498.0,50.0,0.0,109.0,1.0,370.0,0.0005590339892665474,6.820214669051879,0.00011180679785330948,16.77101967799642,0.0,0.0,0.00011180679785330948,0.3354203935599284,0.0006708407871198568,23.5912343470483,0.0006708407871198568,23.5912343470483,0.1,1220.0,0.02,3000.0,0.0,0.0,0.02,60.0,0.12,4220.0,0.12,4220.0,1947,1181,456,772,516,142,247,949,772,177,106.0,246.0,939.0,24459.0,16160,227,63700.0,1939,1252.0,915.0,1947.0,1947,1181,456,772,142,516,247,949,772,177,42.05527186973369,246.0,939.0,24459.0,16160,227,63700.0,1252.0,915.0,1947.0,0.6065742167437083,0.23420647149460708,0.6683937823834197,0.18393782383419688,0.31994818652849744,0.08466453674121406,0.26885245901639343,0.48228043143297383,0.18651211801896733,0.0,1.684392201670854e-09,0.4214232262638364,0.4214232262638364,0.4214232262638364,0.05537057511595806,0.0,0.41461855744660125,0.0,68362.5201451611,168104.5577340027,0.0,3362.0911546800544,13672.504029032221,236467.07787916381,236467.07787916381,7.643394470612825,18.795232304785632,0.0,0.37590464609571267,26.438626775398458,26.438626775398458,1367.250402903222,3362.0911546800544,0.0,67.24182309360108,4729.341557583276,4729.341557583276,27411.12918410648,71388.40218437315,27411.12918410648,71388.40218437315,39,105500,39035105500,Census Tract 1055,G5020,S,428564,0,+41.4545462,-081.7048678,N,L
327,35,1055.0,2013,Cleveland,17460.0,4.0,1.0,5.0,40% to 50% of MFI,low,8.0,131000.0,1.0,145000.0,0.0,0.0,3.0,148000.0,9.0,276000.0,16375.0,9.0,276000.0,8564.0,47.0,8564.0,3904.0,3660.0,1000.0,2724.0,4008.0,1832.0,0.0,0.0,0.0,256.0,16.0,48.0,440.0,192.0,4464.0,96.0,200.0,48.0,24.0,0.0,548.0,1072.0,0.0,1112.0,32.0,16.0,6476.0,1568.0,40.0,384.0,0.0,96.0,7844.0,720.0,536.0,1408.0,1572.0,1144.0,4760.0,3804.0,1.0,1.0,8.0,299.0,201.0,47.0,0.0,376.0,1.0,86.0,0.0009341429238673517,15.296590378327885,0.00011676786548341896,16.93134049509575,0.0,0.0,0.0003503035964502569,17.281644091546006,0.0010509107893507707,32.22793087342363,0.0010509107893507707,32.22793087342363,0.1702127659574468,2787.2340425531916,0.02127659574468085,3085.1063829787236,0.0,0.0,0.06382978723404255,3148.936170212766,0.19148936170212766,5872.340425531915,0.19148936170212766,5872.340425531915,1818,1242,352,738,528,129,170,942,738,204,96.0,228.0,978.0,22083.0,15485,239,63700.0,1939,1207.0,868.0,1818.0,1818,1242,352,738,129,528,170,942,738,204,37.04717078466283,228.0,978.0,22083.0,15485,239,63700.0,1207.0,868.0,1818.0,0.6831683168316832,0.1936193619361936,0.7154471544715447,0.17479674796747968,0.23035230352303523,0.07953603976801989,0.2626728110599078,0.5379537953795379,0.21656050955414013,0.587322734982958,1.2755582525387796e-09,0.44771470412912845,0.44771470412912845,0.44771470412912845,0.05182554784950768,0.0,5.102233010155118e-09,0.1861779998090536,146811.31375436237,162501.07247620262,0.0,165863.1636308827,18351.414219295297,309312.38623056497,309312.38623056497,17.142843735913402,18.974903371812545,0.0,19.367487579505216,36.11774710772594,36.11774710772594,3123.644973497072,3457.4696271532475,0.0,3529.0034815081417,6581.114600650319,6581.114600650319,24748.35298959988,71388.40218437315,24748.35298959988,71388.40218437315,39,105500,39035105500,Census Tract 1055,G5020,S,428561,0,+41.4545462,-081.7048678,N,L
328,35,1055.0,2014,Cleveland,17460.0,4.0,1.0,5.0,40% to 50% of MFI,low,7.0,95000.0,0.0,0.0,0.0,0.0,2.0,38000.0,7.0,95000.0,13571.42857142857,7.0,95000.0,3708.0,51.0,3708.0,960.0,2204.0,544.0,1004.0,1576.0,1128.0,0.0,0.0,0.0,160.0,0.0,16.0,424.0,224.0,0.0,80.0,112.0,0.0,0.0,48.0,524.0,960.0,0.0,1128.0,32.0,0.0,2512.0,1068.0,0.0,96.0,0.0,32.0,3204.0,504.0,304.0,880.0,856.0,708.0,1064.0,2644.0,0.0,1.0,0.0,31.0,170.0,51.0,0.0,82.0,2.0,67.0,0.0018878101402373248,25.620280474649405,0.0,0.0,0.0,0.0,0.0005393743257820927,10.248112189859762,0.0018878101402373248,25.620280474649405,0.0018878101402373248,25.620280474649405,0.13725490196078433,1862.7450980392157,0.0,0.0,0.0,0.0,0.0392156862745098,745.0980392156863,0.13725490196078433,1862.7450980392157,0.13725490196078433,1862.7450980392157,1877,1149,434,736,463,171,226,941,736,205,96.0,207.0,1033.0,21412.0,17745,219,64100.0,1939,1139.0,933.0,1877.0,1877,1149,434,736,171,463,226,941,736,205,37.76832721461171,207.0,1033.0,21412.0,17745,219,64100.0,1139.0,933.0,1877.0,0.6121470431539691,0.23122003196590304,0.6290760869565217,0.23233695652173914,0.3070652173913043,0.08428446005267778,0.22186495176848875,0.5503462972828982,0.21785334750265675,4.941853815909433e-09,0.19878085416323443,0.4076653871889363,0.4076653871889363,0.4076653871889363,0.05505935408654936,0.0,4.941853815909433e-09,0.0,106466.21989820171,0.0,0.0,42586.48795928069,15209.459985457388,106466.21989820171,106466.21989820171,28.71257278808029,0.0,0.0,11.485029115232116,28.71257278808029,28.71257278808029,2087.5729391804257,0.0,0.0,835.0291756721704,2087.5729391804257,2087.5729391804257,23996.36526800311,71836.68100499715,23996.36526800311,71836.68100499715,39,105500,39035105500,Census Tract 1055,G5020,S,428561,0,+41.4545462,-081.7048678,N,L
329,35,1055.0,2015,Cleveland,17460.0,4.0,1.0,5.0,40% to 50% of MFI,low,14.0,157000.0,0.0,0.0,0.0,0.0,7.0,72000.0,14.0,157000.0,11214.285714285714,14.0,157000.0,2964.0,42.0,2964.0,796.0,1624.0,544.0,836.0,1168.0,960.0,0.0,0.0,0.0,112.0,16.0,16.0,360.0,176.0,0.0,176.0,96.0,32.0,0.0,0.0,556.0,512.0,0.0,896.0,16.0,0.0,2024.0,860.0,0.0,64.0,0.0,16.0,2420.0,544.0,208.0,648.0,704.0,608.0,760.0,2204.0,9.0,0.0,0.0,10.0,134.0,42.0,0.0,56.0,1.0,54.0,0.004723346828609987,52.9689608636977,0.0,0.0,0.0,0.0,0.0023616734143049934,24.291497975708502,0.004723346828609987,52.9689608636977,0.004723346828609987,52.9689608636977,0.3333333333333333,3738.095238095238,0.0,0.0,0.0,0.0,0.16666666666666666,1714.2857142857142,0.3333333333333333,3738.095238095238,0.3333333333333333,3738.095238095238,2035,1519,284,768,541,138,204,965,768,197,173.0,204.0,886.0,23077.0,20705,248,61000.0,1939,1233.0,1086.0,2035.0,2035,1519,284,768,138,541,204,965,768,197,79.91782625691998,204.0,886.0,23077.0,20705,248,61000.0,1233.0,1086.0,2035.0,0.7464373464373464,0.13955773955773956,0.7044270833333334,0.1796875,0.265625,0.14030819140308193,0.1878453038674033,0.4353808353808354,0.20414507772020726,6.446214479907918e-09,0.11997838785208964,0.44193530189012803,0.44193530189012803,0.44193530189012803,0.09395484522522737,0.0,0.0,0.17550439975904356,175949.43709492285,0.0,0.0,80690.1877123213,12567.816935351631,175949.43709492285,175949.43709492285,59.36215826414401,0.0,0.0,27.223410159352667,59.36215826414401,59.36215826414401,4189.272311783877,0.0,0.0,1921.1949455314596,4189.272311783877,4189.272311783877,25862.325858850538,68362.5201451611,25862.325858850538,68362.5201451611,39,105500,39035105500,Census Tract 1055,G5020,S,428561,0,+41.4545462,-081.7048678,N,L
330,35,1055.0,2016,Cleveland,17460.0,4.0,1.0,5.0,40% to 50% of MFI,low,12.0,73000.0,0.0,0.0,0.0,0.0,4.0,13000.0,12.0,73000.0,6083.333333333333,0.0,0.0,3296.0,48.0,3296.0,1088.0,1608.0,600.0,1032.0,1192.0,1072.0,0.0,0.0,0.0,144.0,32.0,16.0,496.0,192.0,0.0,152.0,160.0,40.0,0.0,16.0,576.0,496.0,0.0,960.0,16.0,0.0,2136.0,984.0,0.0,128.0,0.0,48.0,2864.0,432.0,272.0,680.0,616.0,640.0,1064.0,2232.0,0.0,11.0,0.0,11.0,151.0,48.0,0.0,58.0,0.0,67.0,0.0036407766990291263,22.148058252427184,0.0,0.0,0.0,0.0,0.0012135922330097086,3.9441747572815533,0.0036407766990291263,22.148058252427184,0.0,0.0,0.25,1520.8333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,270.8333333333333,0.25,1520.8333333333333,0.0,0.0,2116,1600,264,778,552,136,218,972,778,194,147.0,186.0,781.0,28173.0,24395,228,59000.0,1939,1256.0,1176.0,2116.0,2116,1600,264,778,136,552,218,972,778,194,67.72320228921754,186.0,781.0,28173.0,24395,228,59000.0,1256.0,1176.0,2116.0,0.7561436672967864,0.12476370510396975,0.7095115681233933,0.17480719794344474,0.2802056555269923,0.11703821656050956,0.15816326530612246,0.3690926275992439,0.19958847736625515,0.0,0.0,0.4442118878130939,0.4442118878130939,0.4442118878130939,0.07833525145903103,0.0,0.0,0.1715870708721906,81810.88476388132,0.0,0.0,14569.061670280234,6817.573730323443,81810.88476388132,0.0,24.82126358127467,0.0,0.0,4.420225021322887,24.82126358127467,0.0,1704.3934325808607,0.0,0.0,303.52211813083824,1704.3934325808607,0.0,31573.398033600388,66121.12604204107,31573.398033600388,66121.12604204107,39,105500,39035105500,Census Tract 1055,G5020,S,428561,0,+41.4545462,-081.7048678,N,L
